   GoodVibes v3.0.1 2023/07/27 10:10:56
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_exo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_exo_1114_reactant_1,0.040522,0.116306,0.164195,0.038038,0.037796,0.126157,0.126399,
o  ts_exo_1114_reactant_2,-0.015050,0.084581,0.075427,0.033076,0.033055,0.042351,0.042372,
o  ts_exo_1115_reactant_1,0.150669,0.083258,0.240189,0.035474,0.035462,0.204715,0.204727,
o  ts_exo_1115_reactant_2,-0.011530,0.084502,0.078844,0.033003,0.032988,0.045841,0.045856,
o  ts_exo_1116_reactant_1,0.087401,0.074308,0.167456,0.034559,0.034563,0.132896,0.132893,
o  ts_exo_1116_reactant_2,-0.012715,0.084530,0.077698,0.033034,0.033017,0.044664,0.044682,
o  ts_exo_1117_reactant_1,0.105710,0.073664,0.185348,0.035937,0.035938,0.149410,0.149410,
o  ts_exo_1117_reactant_2,-0.011552,0.084504,0.078827,0.033011,0.032995,0.045816,0.045832,
o  ts_exo_1118_reactant_1,0.029383,0.075839,0.110681,0.033352,0.033357,0.077329,0.077325,
o  ts_exo_1118_reactant_2,-0.014159,0.084564,0.076295,0.033053,0.033035,0.043241,0.043260,
o  ts_exo_1119_reactant_1,0.087733,0.111199,0.205347,0.035399,0.035192,0.169948,0.170155,
o  ts_exo_1119_reactant_2,0.046601,0.068481,0.119917,0.029606,0.029610,0.090310,0.090307,
o  ts_exo_1120_reactant_1,0.041066,0.116287,0.164717,0.038016,0.037775,0.126701,0.126942,
o  ts_exo_1120_reactant_2,0.042389,0.068608,0.115817,0.029570,0.029573,0.086248,0.086245,
o  ts_exo_1121_reactant_1,0.152137,0.083204,0.241618,0.035502,0.035489,0.206116,0.206129,
o  ts_exo_1121_reactant_2,0.046744,0.068437,0.120015,0.029597,0.029600,0.090418,0.090415,
o  ts_exo_1122_reactant_1,0.088870,0.074247,0.168879,0.034583,0.034587,0.134296,0.134292,
o  ts_exo_1122_reactant_2,0.045406,0.068501,0.118738,0.029592,0.029595,0.089146,0.089143,
o  ts_exo_1123_reactant_1,0.107737,0.073610,0.187340,0.035976,0.035976,0.151363,0.151363,
o  ts_exo_1123_reactant_2,0.046952,0.068466,0.120250,0.029603,0.029606,0.090647,0.090644,
o  ts_exo_1124_reactant_1,0.030705,0.075791,0.111961,0.033357,0.033362,0.078604,0.078600,
o  ts_exo_1124_reactant_2,0.044134,0.068513,0.117481,0.029593,0.029596,0.087889,0.087886,
o  ts_exo_1125_reactant_1,0.087058,0.111208,0.204673,0.035378,0.035182,0.169295,0.169491,
o  ts_exo_1125_reactant_2,0.036978,0.041835,0.083262,0.029929,0.029930,0.053332,0.053331,
o  ts_exo_1126_reactant_1,0.041031,0.116285,0.164679,0.038006,0.037780,0.126673,0.126899,
o  ts_exo_1126_reactant_2,0.033560,0.041939,0.079938,0.029908,0.029909,0.050030,0.050029,
o  ts_exo_1127_reactant_1,0.151488,0.083223,0.240980,0.035488,0.035475,0.205492,0.205505,
o  ts_exo_1127_reactant_2,0.037209,0.041838,0.083489,0.029919,0.029920,0.053570,0.053569,
o  ts_exo_1128_reactant_1,0.088278,0.074274,0.168304,0.034569,0.034573,0.133735,0.133731,
o  ts_exo_1128_reactant_2,0.036068,0.041869,0.082380,0.029919,0.029920,0.052461,0.052460,
o  ts_exo_1129_reactant_1,0.106760,0.073632,0.186371,0.035948,0.035948,0.150423,0.150423,
o  ts_exo_1129_reactant_2,0.037351,0.041830,0.083625,0.029923,0.029924,0.053702,0.053700,
o  ts_exo_1130_reactant_1,0.030181,0.075800,0.111445,0.033360,0.033365,0.078085,0.078081,
o  ts_exo_1130_reactant_2,0.034556,0.041913,0.080912,0.029915,0.029916,0.050996,0.050995,
o  ts_exo_1131_reactant_1,0.087095,0.111220,0.204715,0.035333,0.035165,0.169381,0.169550,
o  ts_exo_1131_reactant_2,0.086013,0.135882,0.229104,0.037368,0.037373,0.191736,0.191731,
o  ts_exo_1132_reactant_1,0.040559,0.116285,0.164199,0.037972,0.037759,0.126227,0.126440,
o  ts_exo_1132_reactant_2,0.082800,0.135953,0.225966,0.037382,0.037386,0.188585,0.188580,
o  ts_exo_1133_reactant_1,0.152019,0.083200,0.241492,0.035499,0.035485,0.205993,0.206007,
o  ts_exo_1133_reactant_2,0.086537,0.135876,0.229609,0.037338,0.037344,0.192271,0.192265,
o  ts_exo_1134_reactant_1,0.088609,0.074247,0.168615,0.034581,0.034585,0.134034,0.134030,
o  ts_exo_1134_reactant_2,0.085283,0.135902,0.228389,0.037358,0.037363,0.191032,0.191027,
o  ts_exo_1135_reactant_1,0.107530,0.073610,0.187127,0.035970,0.035969,0.151157,0.151158,
o  ts_exo_1135_reactant_2,0.086611,0.135875,0.229685,0.037342,0.037347,0.192343,0.192337,
o  ts_exo_1136_reactant_1,0.030385,0.075781,0.111630,0.033358,0.033362,0.078273,0.078268,
o  ts_exo_1136_reactant_2,0.083971,0.135925,0.227107,0.037372,0.037377,0.189735,0.189730,
o  ts_exo_1137_reactant_1,0.073248,0.085800,0.164464,0.031825,0.031825,0.132640,0.132639,
o  ts_exo_1137_reactant_2,-0.010023,0.062203,0.057404,0.031597,0.031599,0.025807,0.025804,
o  ts_exo_1138_reactant_1,0.073230,0.085815,0.164458,0.031817,0.031817,0.132641,0.132640,
o  ts_exo_1138_reactant_2,-0.021384,0.090545,0.075658,0.035205,0.034939,0.040453,0.040719,
o  ts_exo_1139_reactant_1,0.073150,0.085804,0.164370,0.031824,0.031824,0.132546,0.132546,
o  ts_exo_1139_reactant_2,-0.094865,0.096334,0.008811,0.037389,0.037261,-0.028578,-0.028450,
o  ts_exo_1140_reactant_1,0.073321,0.085818,0.164548,0.031807,0.031807,0.132741,0.132740,
o  ts_exo_1140_reactant_2,-0.021940,0.079996,0.064325,0.034215,0.034223,0.030111,0.030102,
o  ts_exo_1141_reactant_1,0.072620,0.085814,0.163842,0.031808,0.031808,0.132035,0.132034,
o  ts_exo_1141_reactant_2,-0.022933,0.053669,0.036528,0.034254,0.034261,0.002274,0.002268,
o  ts_exo_1142_reactant_1,0.073155,0.085819,0.164384,0.031812,0.031812,0.132573,0.132572,
o  ts_exo_1142_reactant_2,0.034123,0.146787,0.189947,0.042279,0.041855,0.147668,0.148091,
o  ts_exo_1143_reactant_1,0.056414,0.114055,0.177489,0.036174,0.035952,0.141315,0.141537,
o  ts_exo_1143_reactant_2,-0.008886,0.062217,0.058536,0.031549,0.031552,0.026987,0.026984,
o  ts_exo_1144_reactant_1,0.056598,0.114010,0.177676,0.036461,0.036044,0.141215,0.141632,
o  ts_exo_1144_reactant_2,-0.019641,0.090505,0.077391,0.035475,0.035012,0.041916,0.042379,
o  ts_exo_1145_reactant_1,0.055750,0.114201,0.176860,0.035712,0.035689,0.141148,0.141171,
o  ts_exo_1145_reactant_2,-0.093216,0.096324,0.010438,0.037378,0.037243,-0.026940,-0.026804,
o  ts_exo_1146_reactant_1,0.056580,0.114104,0.177675,0.036067,0.035891,0.141608,0.141784,
o  ts_exo_1146_reactant_2,-0.019941,0.079923,0.066268,0.034264,0.034273,0.032004,0.031996,
o  ts_exo_1147_reactant_1,0.054807,0.114194,0.175930,0.035796,0.035748,0.140133,0.140182,
o  ts_exo_1147_reactant_2,-0.020972,0.053651,0.038462,0.034241,0.034247,0.004221,0.004215,
o  ts_exo_1148_reactant_1,0.056041,0.114179,0.177150,0.035791,0.035746,0.141359,0.141404,
o  ts_exo_1148_reactant_2,0.035506,0.146752,0.191287,0.042270,0.041842,0.149017,0.149445,
o  ts_exo_1149_reactant_1,0.002515,0.119817,0.130171,0.038391,0.038333,0.091780,0.091838,
o  ts_exo_1149_reactant_2,-0.009385,0.062230,0.058055,0.031567,0.031569,0.026489,0.026486,
o  ts_exo_1150_reactant_1,0.002827,0.119848,0.130487,0.038317,0.038269,0.092170,0.092218,
o  ts_exo_1150_reactant_2,-0.020558,0.090612,0.076499,0.034962,0.034849,0.041537,0.041650,
o  ts_exo_1151_reactant_1,0.002332,0.119813,0.129982,0.038373,0.038321,0.091609,0.091661,
o  ts_exo_1151_reactant_2,-0.093028,0.096324,0.010632,0.037396,0.037267,-0.026764,-0.026635,
o  ts_exo_1152_reactant_1,0.003229,0.119835,0.130889,0.038372,0.038307,0.092518,0.092582,
o  ts_exo_1152_reactant_2,-0.020237,0.079942,0.065989,0.034268,0.034276,0.031720,0.031712,
o  ts_exo_1153_reactant_1,0.001311,0.119844,0.128999,0.038407,0.038349,0.090593,0.090650,
o  ts_exo_1153_reactant_2,-0.021655,0.053662,0.037802,0.034279,0.034286,0.003523,0.003516,
o  ts_exo_1154_reactant_1,0.002498,0.119869,0.130171,0.038281,0.038241,0.091890,0.091931,
o  ts_exo_1154_reactant_2,0.036238,0.146698,0.192010,0.042419,0.041948,0.149591,0.150062,
o  ts_exo_1155_reactant_1,0.118338,0.086075,0.211307,0.036361,0.036296,0.174946,0.175011,
o  ts_exo_1155_reactant_2,-0.009128,0.062201,0.058263,0.031510,0.031513,0.026753,0.026750,
o  ts_exo_1156_reactant_1,0.118341,0.086095,0.211320,0.036335,0.036271,0.174984,0.175048,
o  ts_exo_1156_reactant_2,-0.019544,0.090491,0.077424,0.035126,0.034906,0.042298,0.042518,
o  ts_exo_1157_reactant_1,0.118173,0.086081,0.211147,0.036362,0.036294,0.174785,0.174853,
o  ts_exo_1157_reactant_2,-0.092759,0.096293,0.010867,0.037370,0.037252,-0.026503,-0.026385,
o  ts_exo_1158_reactant_1,0.118749,0.086085,0.211717,0.036346,0.036279,0.175371,0.175438,
o  ts_exo_1158_reactant_2,-0.021465,0.080058,0.064799,0.034080,0.034088,0.030719,0.030711,
o  ts_exo_1159_reactant_1,0.117787,0.086091,0.210761,0.036334,0.036273,0.174428,0.174489,
o  ts_exo_1159_reactant_2,-0.021282,0.053663,0.038149,0.034214,0.034221,0.003935,0.003929,
o  ts_exo_1160_reactant_1,0.118337,0.086094,0.211315,0.036337,0.036272,0.174978,0.175043,
o  ts_exo_1160_reactant_2,0.035827,0.146754,0.191592,0.042205,0.041805,0.149387,0.149788,
o  ts_exo_1161_reactant_1,0.055854,0.077005,0.139230,0.035398,0.035401,0.103831,0.103828,
o  ts_exo_1161_reactant_2,-0.008927,0.062208,0.058475,0.031520,0.031523,0.026955,0.026952,
o  ts_exo_1162_reactant_1,0.055851,0.077020,0.139233,0.035377,0.035380,0.103856,0.103853,
o  ts_exo_1162_reactant_2,-0.019521,0.090515,0.077466,0.035101,0.034897,0.042365,0.042569,
o  ts_exo_1163_reactant_1,0.055606,0.077026,0.139000,0.035395,0.035398,0.103605,0.103602,
o  ts_exo_1163_reactant_2,-0.092646,0.096299,0.010993,0.037402,0.037272,-0.026410,-0.026279,
o  ts_exo_1164_reactant_1,0.056308,0.077000,0.139671,0.035377,0.035380,0.104294,0.104291,
o  ts_exo_1164_reactant_2,-0.021176,0.080132,0.065120,0.033990,0.033998,0.031130,0.031122,
o  ts_exo_1165_reactant_1,0.054918,0.077047,0.138329,0.035390,0.035392,0.102939,0.102937,
o  ts_exo_1165_reactant_2,-0.021315,0.053668,0.038127,0.034227,0.034233,0.003900,0.003894,
o  ts_exo_1166_reactant_1,0.055749,0.077031,0.139141,0.035378,0.035381,0.103763,0.103760,
o  ts_exo_1166_reactant_2,0.035700,0.146768,0.191484,0.042228,0.041813,0.149256,0.149670,
o  ts_exo_1167_reactant_1,0.075539,0.076281,0.158404,0.036809,0.036800,0.121595,0.121603,
o  ts_exo_1167_reactant_2,-0.008274,0.062198,0.059109,0.031499,0.031502,0.027611,0.027607,
o  ts_exo_1168_reactant_1,0.075588,0.076295,0.158461,0.036795,0.036787,0.121665,0.121674,
o  ts_exo_1168_reactant_2,-0.018698,0.090474,0.078260,0.035163,0.034922,0.043097,0.043338,
o  ts_exo_1169_reactant_1,0.075377,0.076294,0.158251,0.036803,0.036794,0.121448,0.121457,
o  ts_exo_1169_reactant_2,-0.091829,0.096279,0.011789,0.037397,0.037271,-0.025609,-0.025482,
o  ts_exo_1170_reactant_1,0.075964,0.076284,0.158823,0.036790,0.036781,0.122033,0.122042,
o  ts_exo_1170_reactant_2,-0.020181,0.080118,0.066092,0.033977,0.033985,0.032115,0.032107,
o  ts_exo_1171_reactant_1,0.074714,0.076309,0.157596,0.036784,0.036777,0.120812,0.120820,
o  ts_exo_1171_reactant_2,-0.020709,0.053656,0.038717,0.034221,0.034227,0.004496,0.004490,
o  ts_exo_1172_reactant_1,0.075468,0.076301,0.158345,0.036791,0.036783,0.121553,0.121562,
o  ts_exo_1172_reactant_2,0.036173,0.146757,0.191942,0.042219,0.041807,0.149722,0.150135,
o  ts_exo_1173_reactant_1,-0.009186,0.078991,0.075868,0.034109,0.034116,0.041758,0.041752,
o  ts_exo_1173_reactant_2,-0.009719,0.062225,0.057710,0.031543,0.031546,0.026166,0.026163,
o  ts_exo_1174_reactant_1,-0.009172,0.079005,0.075887,0.034087,0.034094,0.041800,0.041793,
o  ts_exo_1174_reactant_2,-0.020836,0.090600,0.076199,0.034925,0.034815,0.041273,0.041384,
o  ts_exo_1175_reactant_1,-0.009432,0.078999,0.075630,0.034108,0.034115,0.041522,0.041515,
o  ts_exo_1175_reactant_2,-0.093538,0.096323,0.010127,0.037404,0.037272,-0.027277,-0.027145,
o  ts_exo_1176_reactant_1,-0.008633,0.078988,0.076410,0.034089,0.034096,0.042322,0.042315,
o  ts_exo_1176_reactant_2,-0.022171,0.080177,0.064154,0.033955,0.033963,0.030199,0.030192,
o  ts_exo_1177_reactant_1,-0.010104,0.079009,0.074968,0.034112,0.034119,0.040856,0.040849,
o  ts_exo_1177_reactant_2,-0.021896,0.053684,0.037564,0.034231,0.034237,0.003334,0.003327,
o  ts_exo_1178_reactant_1,-0.009246,0.079011,0.075818,0.034082,0.034089,0.041735,0.041728,
o  ts_exo_1178_reactant_2,0.035248,0.146778,0.191045,0.042237,0.041820,0.148808,0.149225,
o  ts_exo_1179_reactant_1,0.085215,0.094698,0.184820,0.031431,0.031432,0.153390,0.153388,
o  ts_exo_1179_reactant_2,-0.009332,0.062127,0.058037,0.031651,0.031651,0.026387,0.026386,
o  ts_exo_1180_reactant_1,0.085252,0.094702,0.184861,0.031431,0.031432,0.153431,0.153429,
o  ts_exo_1180_reactant_2,-0.020792,0.090511,0.076211,0.035198,0.034926,0.041013,0.041285,
o  ts_exo_1181_reactant_1,0.085214,0.094701,0.184820,0.031428,0.031429,0.153392,0.153391,
o  ts_exo_1181_reactant_2,-0.094191,0.096296,0.009439,0.037370,0.037240,-0.027931,-0.027801,
o  ts_exo_1182_reactant_1,0.086384,0.094691,0.185982,0.031431,0.031432,0.154551,0.154550,
o  ts_exo_1182_reactant_2,-0.020445,0.080032,0.065796,0.034109,0.034117,0.031687,0.031679,
o  ts_exo_1183_reactant_1,0.084554,0.094713,0.184170,0.031425,0.031427,0.152744,0.152743,
o  ts_exo_1183_reactant_2,-0.022162,0.053625,0.037252,0.034243,0.034250,0.003010,0.003003,
o  ts_exo_1184_reactant_1,0.084980,0.094709,0.184595,0.031430,0.031431,0.153166,0.153164,
o  ts_exo_1184_reactant_2,0.035053,0.146733,0.190825,0.042290,0.041846,0.148535,0.148979,
o  ts_exo_1185_reactant_1,0.070632,0.122364,0.199617,0.035841,0.035587,0.163775,0.164030,
o  ts_exo_1185_reactant_2,-0.008379,0.062140,0.058996,0.031634,0.031635,0.027361,0.027360,
o  ts_exo_1186_reactant_1,0.070369,0.122420,0.199370,0.035628,0.035507,0.163742,0.163863,
o  ts_exo_1186_reactant_2,-0.019125,0.090530,0.077876,0.035107,0.034892,0.042768,0.042984,
o  ts_exo_1187_reactant_1,0.070435,0.122408,0.199427,0.035643,0.035514,0.163785,0.163913,
o  ts_exo_1187_reactant_2,-0.092691,0.096309,0.010940,0.037341,0.037220,-0.026401,-0.026280,
o  ts_exo_1188_reactant_1,0.071803,0.122395,0.200793,0.035695,0.035535,0.165098,0.165258,
o  ts_exo_1188_reactant_2,-0.018578,0.080022,0.067672,0.034169,0.034176,0.033502,0.033495,
o  ts_exo_1189_reactant_1,0.069109,0.122432,0.198125,0.035664,0.035515,0.162461,0.162609,
o  ts_exo_1189_reactant_2,-0.020645,0.053625,0.038770,0.034250,0.034257,0.004519,0.004513,
o  ts_exo_1190_reactant_1,0.069862,0.122448,0.198880,0.035585,0.035482,0.163295,0.163399,
o  ts_exo_1190_reactant_2,0.037394,0.146712,0.193152,0.042343,0.041872,0.150809,0.151280,
o  ts_exo_1191_reactant_1,0.019851,0.127959,0.155299,0.038144,0.037929,0.117155,0.117370,
o  ts_exo_1191_reactant_2,-0.008565,0.062167,0.058837,0.031634,0.031634,0.027204,0.027203,
o  ts_exo_1192_reactant_1,0.019907,0.127976,0.155359,0.038099,0.037891,0.117260,0.117468,
o  ts_exo_1192_reactant_2,-0.019599,0.090604,0.077433,0.034916,0.034798,0.042517,0.042635,
o  ts_exo_1193_reactant_1,0.019592,0.127955,0.155054,0.038219,0.037979,0.116835,0.117075,
o  ts_exo_1193_reactant_2,-0.092957,0.096321,0.010697,0.037385,0.037244,-0.026688,-0.026547,
o  ts_exo_1194_reactant_1,0.021152,0.127953,0.156571,0.038082,0.037859,0.118488,0.118711,
o  ts_exo_1194_reactant_2,-0.020135,0.080339,0.066235,0.033743,0.033749,0.032492,0.032485,
o  ts_exo_1195_reactant_1,0.017698,0.128004,0.153188,0.038095,0.037934,0.115093,0.115255,
o  ts_exo_1195_reactant_2,-0.020868,0.053654,0.038581,0.034259,0.034266,0.004322,0.004315,
o  ts_exo_1196_reactant_1,0.019100,0.127987,0.154576,0.038128,0.037932,0.116448,0.116644,
o  ts_exo_1196_reactant_2,0.036738,0.146767,0.192536,0.042297,0.041843,0.150239,0.150693,
o  ts_exo_1197_reactant_1,0.132890,0.094535,0.233881,0.035892,0.035852,0.197990,0.198029,
o  ts_exo_1197_reactant_2,-0.008429,0.062135,0.058914,0.031558,0.031561,0.027356,0.027353,
o  ts_exo_1198_reactant_1,0.132832,0.094542,0.233830,0.035890,0.035851,0.197940,0.197979,
o  ts_exo_1198_reactant_2,-0.018935,0.090495,0.078025,0.035097,0.034875,0.042928,0.043149,
o  ts_exo_1199_reactant_1,0.132781,0.094533,0.233774,0.035901,0.035861,0.197873,0.197914,
o  ts_exo_1199_reactant_2,-0.092377,0.096284,0.011225,0.037318,0.037205,-0.026093,-0.025980,
o  ts_exo_1200_reactant_1,0.133304,0.094526,0.234291,0.035908,0.035864,0.198383,0.198427,
o  ts_exo_1200_reactant_2,-0.020504,0.080075,0.065731,0.033976,0.033983,0.031756,0.031748,
o  ts_exo_1201_reactant_1,0.132190,0.094553,0.233194,0.035873,0.035838,0.197321,0.197356,
o  ts_exo_1201_reactant_2,-0.020515,0.053640,0.038890,0.034196,0.034202,0.004694,0.004687,
o  ts_exo_1202_reactant_1,0.132621,0.094550,0.233628,0.035888,0.035850,0.197739,0.197778,
o  ts_exo_1202_reactant_2,0.037466,0.146711,0.193207,0.042273,0.041834,0.150934,0.151373,
o  ts_exo_1203_reactant_1,0.071738,0.085600,0.163276,0.034931,0.034933,0.128344,0.128343,
o  ts_exo_1203_reactant_2,-0.008201,0.062146,0.059160,0.031580,0.031583,0.027579,0.027577,
o  ts_exo_1204_reactant_1,0.071640,0.085608,0.163185,0.034934,0.034935,0.128252,0.128250,
o  ts_exo_1204_reactant_2,-0.019033,0.090518,0.077952,0.035100,0.034881,0.042852,0.043071,
o  ts_exo_1205_reactant_1,0.071498,0.085612,0.163047,0.034934,0.034936,0.128113,0.128112,
o  ts_exo_1205_reactant_2,-0.092299,0.096293,0.011324,0.037369,0.037238,-0.026045,-0.025915,
o  ts_exo_1206_reactant_1,0.072319,0.085584,0.163845,0.034942,0.034943,0.128903,0.128902,
o  ts_exo_1206_reactant_2,-0.020318,0.080121,0.065948,0.033948,0.033955,0.032000,0.031993,
o  ts_exo_1207_reactant_1,0.070423,0.085645,0.161998,0.034917,0.034919,0.127081,0.127079,
o  ts_exo_1207_reactant_2,-0.020611,0.053644,0.038807,0.034215,0.034222,0.004592,0.004585,
o  ts_exo_1208_reactant_1,0.071276,0.085622,0.162834,0.034931,0.034932,0.127903,0.127902,
o  ts_exo_1208_reactant_2,0.037320,0.146727,0.193083,0.042314,0.041846,0.150769,0.151237,
o  ts_exo_1209_reactant_1,0.090142,0.084915,0.181223,0.036329,0.036321,0.144893,0.144902,
o  ts_exo_1209_reactant_2,-0.007612,0.062140,0.059733,0.031555,0.031558,0.028178,0.028175,
o  ts_exo_1210_reactant_1,0.090026,0.084923,0.181115,0.036331,0.036322,0.144784,0.144793,
o  ts_exo_1210_reactant_2,-0.018336,0.090487,0.078628,0.035168,0.034902,0.043460,0.043727,
o  ts_exo_1211_reactant_1,0.089962,0.084921,0.181048,0.036329,0.036320,0.144719,0.144728,
o  ts_exo_1211_reactant_2,-0.091525,0.096280,0.012081,0.037360,0.037233,-0.025279,-0.025152,
o  ts_exo_1212_reactant_1,0.090642,0.084905,0.181718,0.036347,0.036337,0.145370,0.145381,
o  ts_exo_1212_reactant_2,-0.019433,0.080136,0.066828,0.033914,0.033921,0.032914,0.032907,
o  ts_exo_1213_reactant_1,0.088954,0.084945,0.180053,0.036299,0.036292,0.143755,0.143761,
o  ts_exo_1213_reactant_2,-0.020046,0.053637,0.039358,0.034205,0.034211,0.005154,0.005147,
o  ts_exo_1214_reactant_1,0.089684,0.084933,0.180781,0.036324,0.036316,0.144457,0.144465,
o  ts_exo_1214_reactant_2,0.037946,0.146734,0.193714,0.042345,0.041841,0.151369,0.151873,
o  ts_exo_1215_reactant_1,0.009341,0.087320,0.102272,0.033646,0.033650,0.068626,0.068622,
o  ts_exo_1215_reactant_2,-0.008868,0.062157,0.058512,0.031599,0.031601,0.026913,0.026911,
o  ts_exo_1216_reactant_1,0.009362,0.087323,0.102297,0.033647,0.033651,0.068650,0.068645,
o  ts_exo_1216_reactant_2,-0.020055,0.090577,0.076958,0.034941,0.034813,0.042017,0.042145,
o  ts_exo_1217_reactant_1,0.009128,0.087322,0.102064,0.033653,0.033658,0.068411,0.068406,
o  ts_exo_1217_reactant_2,-0.093077,0.096312,0.010566,0.037372,0.037241,-0.026806,-0.026675,
o  ts_exo_1218_reactant_1,0.010047,0.087309,0.102966,0.033642,0.033647,0.069324,0.069319,
o  ts_exo_1218_reactant_2,-0.021091,0.080196,0.065210,0.033869,0.033876,0.031341,0.031334,
o  ts_exo_1219_reactant_1,0.008091,0.087347,0.101051,0.033653,0.033657,0.067398,0.067393,
o  ts_exo_1219_reactant_2,-0.021039,0.053658,0.038395,0.034221,0.034228,0.004174,0.004168,
o  ts_exo_1220_reactant_1,0.009066,0.087333,0.102011,0.033649,0.033654,0.068362,0.068358,
o  ts_exo_1220_reactant_2,0.036734,0.146682,0.192471,0.042349,0.041892,0.150122,0.150579,
o  ts_exo_1221_reactant_1,0.032945,0.070867,0.108457,0.030988,0.030989,0.077468,0.077467,
o  ts_exo_1221_reactant_2,-0.008350,0.062179,0.058979,0.031269,0.031273,0.027709,0.027706,
o  ts_exo_1222_reactant_1,0.033301,0.070858,0.108804,0.030989,0.030990,0.077815,0.077814,
o  ts_exo_1222_reactant_2,-0.018172,0.090687,0.078828,0.034524,0.034513,0.044304,0.044315,
o  ts_exo_1223_reactant_1,0.032963,0.070880,0.108486,0.030986,0.030987,0.077500,0.077499,
o  ts_exo_1223_reactant_2,-0.091457,0.096227,0.012106,0.037458,0.037322,-0.025352,-0.025216,
o  ts_exo_1224_reactant_1,0.033556,0.070843,0.109046,0.030991,0.030992,0.078055,0.078054,
o  ts_exo_1224_reactant_2,-0.020265,0.080109,0.065947,0.033884,0.033891,0.032062,0.032055,
o  ts_exo_1225_reactant_1,0.032235,0.070904,0.107780,0.030983,0.030984,0.076797,0.076796,
o  ts_exo_1225_reactant_2,-0.019627,0.053505,0.039656,0.034251,0.034258,0.005404,0.005398,
o  ts_exo_1226_reactant_1,0.032834,0.070900,0.108381,0.030990,0.030991,0.077390,0.077389,
o  ts_exo_1226_reactant_2,0.036626,0.146683,0.192358,0.042360,0.041877,0.149998,0.150481,
o  ts_exo_1227_reactant_1,0.020331,0.098605,0.125200,0.035044,0.034945,0.090156,0.090255,
o  ts_exo_1227_reactant_2,-0.007606,0.062236,0.059767,0.031239,0.031243,0.028527,0.028524,
o  ts_exo_1228_reactant_1,0.020676,0.098597,0.125537,0.035036,0.034943,0.090501,0.090595,
o  ts_exo_1228_reactant_2,-0.017389,0.090742,0.079655,0.034503,0.034492,0.045152,0.045163,
o  ts_exo_1229_reactant_1,0.019959,0.098643,0.124854,0.034993,0.034915,0.089862,0.089939,
o  ts_exo_1229_reactant_2,-0.090619,0.096270,0.012983,0.037465,0.037321,-0.024483,-0.024339,
o  ts_exo_1230_reactant_1,0.021996,0.098520,0.126809,0.035169,0.035009,0.091640,0.091801,
o  ts_exo_1230_reactant_2,-0.019740,0.080198,0.066523,0.033816,0.033822,0.032707,0.032700,
o  ts_exo_1231_reactant_1,0.018549,0.098687,0.123469,0.034923,0.034867,0.088546,0.088602,
o  ts_exo_1231_reactant_2,-0.018916,0.053533,0.040398,0.034264,0.034271,0.006134,0.006127,
o  ts_exo_1232_reactant_1,0.020104,0.098623,0.125001,0.035063,0.034961,0.089938,0.090039,
o  ts_exo_1232_reactant_2,0.037737,0.146728,0.193493,0.042293,0.041835,0.151200,0.151658,
o  ts_exo_1233_reactant_1,-0.027197,0.103869,0.083982,0.038110,0.037655,0.045871,0.046326,
o  ts_exo_1233_reactant_2,-0.008230,0.062242,0.059155,0.031253,0.031256,0.027903,0.027899,
o  ts_exo_1234_reactant_1,-0.029942,0.103999,0.081249,0.037431,0.037353,0.043818,0.043897,
o  ts_exo_1234_reactant_2,-0.019447,0.090601,0.077588,0.034936,0.034812,0.042652,0.042776,
o  ts_exo_1235_reactant_1,-0.030843,0.104003,0.080370,0.037494,0.037400,0.042876,0.042971,
o  ts_exo_1235_reactant_2,-0.092270,0.096340,0.011393,0.037348,0.037225,-0.025955,-0.025832,
o  ts_exo_1236_reactant_1,-0.025486,0.103830,0.085640,0.038065,0.037620,0.047574,0.048019,
o  ts_exo_1236_reactant_2,-0.020273,0.080289,0.066040,0.033757,0.033764,0.032283,0.032277,
o  ts_exo_1237_reactant_1,-0.033123,0.104035,0.078126,0.037507,0.037408,0.040619,0.040718,
o  ts_exo_1237_reactant_2,-0.021049,0.053677,0.038420,0.034253,0.034260,0.004167,0.004160,
o  ts_exo_1238_reactant_1,-0.030733,0.104021,0.080484,0.037442,0.037363,0.043041,0.043121,
o  ts_exo_1238_reactant_2,0.037007,0.146667,0.192747,0.042440,0.041941,0.150308,0.150806,
o  ts_exo_1239_reactant_1,0.091877,0.070773,0.168779,0.035257,0.035248,0.133522,0.133531,
o  ts_exo_1239_reactant_2,-0.006797,0.062074,0.060492,0.031577,0.031580,0.028915,0.028913,
o  ts_exo_1240_reactant_1,0.091791,0.070792,0.168712,0.035258,0.035249,0.133454,0.133464,
o  ts_exo_1240_reactant_2,-0.017734,0.090470,0.079195,0.035098,0.034855,0.044097,0.044340,
