   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1056_reactant_1,-653.689230,0.081614,-653.601375,0.035421,0.035417,-653.636796,-653.636792,
o  ts_endo_1056_reactant_2,-193.103199,0.081933,-193.015255,0.033188,0.033166,-193.048443,-193.048421,
o  ts_endo_1057_reactant_1,-2767.693164,0.081076,-2767.605619,0.036873,0.036838,-2767.642492,-2767.642457,
o  ts_endo_1057_reactant_2,-193.103207,0.081934,-193.015261,0.033191,0.033169,-193.048451,-193.048429,
o  ts_endo_1058_reactant_1,-293.330997,0.082955,-293.242156,0.033992,0.033997,-293.276149,-293.276153,
o  ts_endo_1058_reactant_2,-193.103662,0.081952,-193.015699,0.033193,0.033169,-193.048892,-193.048868,
o  ts_endo_1059_reactant_1,-233.394467,0.117436,-233.270227,0.035840,0.035782,-233.306067,-233.306009,
o  ts_endo_1059_reactant_2,-133.941027,0.067154,-133.869038,0.029467,0.029469,-133.898505,-133.898507,
o  ts_endo_1060_reactant_1,-308.608491,0.122628,-308.478244,0.038129,0.037894,-308.516373,-308.516139,
o  ts_endo_1060_reactant_2,-133.940257,0.067096,-133.868322,0.029481,0.029483,-133.897803,-133.897805,
o  ts_endo_1061_reactant_1,-286.317937,0.089382,-286.221700,0.036689,0.036550,-286.258389,-286.258249,
o  ts_endo_1061_reactant_2,-133.940491,0.067031,-133.868595,0.029511,0.029513,-133.898106,-133.898107,
o  ts_endo_1062_reactant_1,-653.685593,0.081419,-653.597945,0.035374,0.035374,-653.633319,-653.633319,
o  ts_endo_1062_reactant_2,-133.942661,0.067154,-133.870654,0.029487,0.029489,-133.900141,-133.900143,
o  ts_endo_1063_reactant_1,-2767.689789,0.080911,-2767.602429,0.036792,0.036775,-2767.639221,-2767.639204,
o  ts_endo_1063_reactant_2,-133.942631,0.067155,-133.870622,0.029487,0.029489,-133.900109,-133.900111,
o  ts_endo_1064_reactant_1,-293.327502,0.082679,-293.238950,0.033956,0.033961,-293.272906,-293.272911,
