   GoodVibes v3.0.1 2023/07/26 15:37:14
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output dft_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-175-1_reactant_1,-805.411071,-805.407761,0.111695,-805.289275,0.041714,0.041332,-805.330989,-805.330608,
o  ts-175-1_reactant_2,-244.504155,-244.446553,0.035750,-244.463694,0.027473,0.027475,-244.491167,-244.491169,
o  ts-176-2_reactant_1,-921.905386,-921.902027,0.158686,-921.734340,0.048108,0.046426,-921.782448,-921.780766,
o  ts-176-2_reactant_2,-244.505372,-244.447491,0.035708,-244.464928,0.027517,0.027518,-244.492444,-244.492446,
o  ts-177-1_reactant_1,-2844.180347,-2844.177580,0.105481,-2844.065344,0.041296,0.040437,-2844.106640,-2844.105781,
o  ts-177-1_reactant_2,-244.505412,-244.447514,0.035696,-244.464979,0.027520,0.027522,-244.492499,-244.492501,
o  ts-178-1_reactant_1,-2804.854731,-2804.851965,0.078085,-2804.768654,0.037445,0.037269,-2804.806098,-2804.805923,
o  ts-178-1_reactant_2,-244.505422,-244.447493,0.035688,-244.464992,0.027528,0.027530,-244.492520,-244.492522,
o  ts-179-1_reactant_1,-2860.246257,-2860.242052,0.095544,-2860.141522,0.040673,0.039758,-2860.182195,-2860.181280,
o  ts-179-1_reactant_2,-244.504552,-244.446872,0.035741,-244.464098,0.027478,0.027479,-244.491576,-244.491577,
o  ts-180-1_reactant_1,-2899.554391,-2899.550739,0.123226,-2899.420377,0.044346,0.043377,-2899.464723,-2899.463754,
o  ts-180-1_reactant_2,-244.504370,-244.446732,0.035747,-244.463913,0.027471,0.027472,-244.491384,-244.491385,
o  ts-181-2_reactant_1,-3091.293660,-3091.290064,0.175467,-3091.104529,0.052212,0.049957,-3091.156741,-3091.154486,
o  ts-181-2_reactant_2,-244.505050,-244.447246,0.035723,-244.464601,0.027498,0.027499,-244.492099,-244.492100,
o  ts-18-1_reactant_1,-2844.168566,-2844.165915,0.105404,-2844.053634,0.040770,0.040513,-2844.094404,-2844.094147,
o  ts-18-1_reactant_2,-244.504945,-244.447175,0.035719,-244.464500,0.027499,0.027500,-244.491998,-244.492000,
o  ts-182-1_reactant_1,-2938.849882,-2938.846636,0.150684,-2938.687273,0.046379,0.045576,-2938.733652,-2938.732849,
o  ts-182-1_reactant_2,-244.503571,-244.446117,0.035778,-244.463097,0.027445,0.027446,-244.490543,-244.490544,
o  ts-183-1_reactant_1,-2919.411280,-2919.407935,0.110783,-2919.289952,0.044146,0.043020,-2919.334098,-2919.332972,
o  ts-183-1_reactant_2,-244.503697,-244.446196,0.035838,-244.463177,0.027422,0.027424,-244.490599,-244.490600,
o  ts-184-2_reactant_1,-3035.904778,-3035.900551,0.158526,-3035.733935,0.048250,0.047035,-3035.782185,-3035.780970,
o  ts-184-2_reactant_2,-244.504161,-244.446607,0.035777,-244.463685,0.027453,0.027455,-244.491138,-244.491139,
o  ts-185-1_reactant_1,-501.611863,-501.607935,0.195701,-501.403846,0.046368,0.045700,-501.450214,-501.449546,
o  ts-185-1_reactant_2,-244.503545,-244.446086,0.035797,-244.463055,0.027441,0.027442,-244.490495,-244.490497,
o  ts-186-1_reactant_1,-462.291374,-462.287488,0.168194,-462.112350,0.043064,0.042631,-462.155415,-462.154981,
o  ts-186-1_reactant_2,-244.504185,-244.446591,0.035775,-244.463705,0.027461,0.027462,-244.491166,-244.491167,
o  ts-187-1_reactant_1,-517.672487,-517.667308,0.185361,-517.474993,0.046197,0.045339,-517.521189,-517.520331,
o  ts-187-1_reactant_2,-244.502385,-244.445061,0.035811,-244.461898,0.027416,0.027417,-244.489314,-244.489315,
o  ts-188-1_reactant_1,-556.979184,-556.974554,0.212854,-556.752603,0.049830,0.048866,-556.802433,-556.801469,
o  ts-188-1_reactant_2,-244.502084,-244.444795,0.035807,-244.461603,0.027412,0.027413,-244.489015,-244.489016,
o  ts-189-3_reactant_1,-748.717545,-748.712788,0.264913,-748.435954,0.057997,0.055485,-748.493951,-748.491440,
o  ts-189-3_reactant_2,-244.502154,-244.444815,0.035825,-244.461652,0.027415,0.027417,-244.489067,-244.489068,
o  ts-190-2_reactant_1,-596.287666,-596.283668,0.240015,-596.033348,0.050885,0.049922,-596.084233,-596.083270,
o  ts-190-2_reactant_2,-244.502994,-244.445683,0.035822,-244.462491,0.027422,0.027424,-244.489913,-244.489915,
o  ts-191-1_reactant_1,-576.855343,-576.851711,0.201122,-576.640961,0.048850,0.047887,-576.689810,-576.688848,
o  ts-191-1_reactant_2,-244.504162,-244.446570,0.035748,-244.463702,0.027474,0.027475,-244.491176,-244.491177,
o  ts-19-1_reactant_1,-2899.556339,-2899.552615,0.122982,-2899.422803,0.043024,0.042507,-2899.465827,-2899.465310,
o  ts-19-1_reactant_2,-244.504130,-244.446538,0.035749,-244.463675,0.027463,0.027464,-244.491138,-244.491140,
o  ts-192-5_reactant_1,-693.346897,-693.342753,0.247653,-693.084380,0.053335,0.051491,-693.137715,-693.135871,
o  ts-192-5_reactant_2,-244.504442,-244.446829,0.035782,-244.463956,0.027460,0.027461,-244.491416,-244.491417,
o  ts-193-1_reactant_1,-270.559539,-270.555729,0.115304,-270.436290,0.035326,0.035323,-270.471615,-270.471613,
o  ts-193-1_reactant_2,-244.503120,-244.445709,0.035779,-244.462646,0.027445,0.027446,-244.490090,-244.490092,
o  ts-194-1_reactant_1,-231.237358,-231.233905,0.087595,-231.143033,0.032363,0.032366,-231.175396,-231.175399,
o  ts-194-1_reactant_2,-244.505002,-244.447204,0.035706,-244.464566,0.027507,0.027508,-244.492072,-244.492074,
o  ts-195-1_reactant_1,-286.619620,-286.614223,0.105238,-286.506781,0.034531,0.034530,-286.541312,-286.541312,
o  ts-195-1_reactant_2,-244.501527,-244.444311,0.035790,-244.461059,0.027419,0.027420,-244.488478,-244.488480,
o  ts-196-1_reactant_1,-325.925877,-325.920982,0.132624,-325.784062,0.038396,0.038341,-325.822458,-325.822403,
o  ts-196-1_reactant_2,-244.501125,-244.443945,0.035782,-244.460667,0.027417,0.027419,-244.488084,-244.488086,
o  ts-197-1_reactant_1,-517.665068,-517.660039,0.184914,-517.468154,0.046156,0.045259,-517.514310,-517.513412,
o  ts-197-1_reactant_2,-244.501496,-244.444225,0.035801,-244.461014,0.027422,0.027423,-244.488436,-244.488437,
o  ts-198-1_reactant_1,-365.240815,-365.236689,0.160240,-365.069968,0.041841,0.041522,-365.111809,-365.111490,
o  ts-198-1_reactant_2,-244.504378,-244.446724,0.035731,-244.463936,0.027474,0.027475,-244.491409,-244.491411,
o  ts-199-1_reactant_1,-345.801907,-345.798669,0.120916,-345.672121,0.037870,0.037803,-345.709992,-345.709924,
o  ts-199-1_reactant_2,-244.503883,-244.446339,0.035751,-244.463425,0.027464,0.027466,-244.490890,-244.490891,
o  ts-200-1_reactant_1,-462.298867,-462.295077,0.168185,-462.119741,0.043818,0.043007,-462.163558,-462.162747,
o  ts-200-1_reactant_2,-244.505225,-244.447369,0.035700,-244.464788,0.027518,0.027520,-244.492306,-244.492308,
o  ts-201-1_reactant_1,-769.486528,-769.484003,0.133803,-769.342202,0.042485,0.041730,-769.384687,-769.383932,
o  ts-201-1_reactant_2,-244.504266,-244.446681,0.035752,-244.463798,0.027481,0.027482,-244.491279,-244.491280,
o  ts-20-1_reactant_1,-2938.864372,-2938.861206,0.150665,-2938.701586,0.046602,0.046004,-2938.748189,-2938.747590,
o  ts-20-1_reactant_2,-244.503966,-244.446409,0.035752,-244.463512,0.027458,0.027459,-244.490970,-244.490971,
o  ts-202-1_reactant_1,-730.162049,-730.158949,0.106465,-730.046502,0.038745,0.038648,-730.085247,-730.085150,
o  ts-202-1_reactant_2,-244.503265,-244.445707,0.035842,-244.462731,0.027436,0.027438,-244.490168,-244.490169,
o  ts-203-1_reactant_1,-785.537787,-785.533268,0.123356,-785.404935,0.039842,0.039654,-785.444777,-785.444589,
o  ts-203-1_reactant_2,-244.500871,-244.443499,0.035817,-244.460382,0.027406,0.027408,-244.487789,-244.487790,
o  ts-204-2_reactant_1,-824.845000,-824.840833,0.151018,-824.682965,0.043319,0.043050,-824.726283,-824.726014,
o  ts-204-2_reactant_2,-244.500426,-244.443091,0.035810,-244.459945,0.027404,0.027405,-244.487349,-244.487350,
o  ts-205-2_reactant_1,-1016.582766,-1016.578393,0.202770,-1016.365976,0.051147,0.049844,-1016.417123,-1016.415820,
o  ts-205-2_reactant_2,-244.500387,-244.442978,0.035823,-244.459891,0.027405,0.027407,-244.487297,-244.487298,
o  ts-206-1_reactant_1,-864.153790,-864.150343,0.178556,-863.962141,0.047859,0.047233,-864.010000,-864.009374,
o  ts-206-1_reactant_2,-244.501259,-244.444180,0.035826,-244.460748,0.027428,0.027429,-244.488176,-244.488177,
o  ts-207-1_reactant_1,-844.727178,-844.725193,0.139269,-844.576415,0.044742,0.044114,-844.621157,-844.620529,
o  ts-207-1_reactant_2,-244.503808,-244.446322,0.035767,-244.463334,0.027464,0.027466,-244.490798,-244.490799,
o  ts-208-2_reactant_1,-961.218461,-961.215554,0.186351,-961.018545,0.050120,0.048807,-961.068666,-961.067352,
o  ts-208-2_reactant_2,-244.503746,-244.446282,0.035779,-244.463259,0.027465,0.027466,-244.490724,-244.490725,
o  ts-209-1_reactant_1,-1189.778207,-1189.776040,0.097211,-1189.670822,0.042390,0.041604,-1189.713212,-1189.712426,
o  ts-209-1_reactant_2,-244.505067,-244.447298,0.035708,-244.464623,0.027517,0.027519,-244.492140,-244.492142,
o  ts-210-1_reactant_1,-1150.454671,-1150.452513,0.069818,-1150.376134,0.038775,0.038617,-1150.414909,-1150.414751,
o  ts-210-1_reactant_2,-244.505278,-244.447450,0.035697,-244.464838,0.027529,0.027531,-244.492367,-244.492369,
o  ts-211-1_reactant_1,-1205.844731,-1205.841251,0.087233,-1205.747595,0.041479,0.040967,-1205.789074,-1205.788563,
o  ts-211-1_reactant_2,-244.504359,-244.446760,0.035747,-244.463897,0.027480,0.027481,-244.491376,-244.491378,
o  ts-212-1_reactant_1,-1245.152431,-1245.149481,0.114872,-1245.026105,0.045148,0.044468,-1245.071253,-1245.070574,
o  ts-212-1_reactant_2,-244.504128,-244.446581,0.035754,-244.463662,0.027472,0.027473,-244.491134,-244.491136,
o  ts-21-2_reactant_1,-3130.603232,-3130.599894,0.202681,-3130.385428,0.054927,0.052876,-3130.440355,-3130.438304,
o  ts-21-2_reactant_2,-244.504545,-244.446856,0.035740,-244.464091,0.027478,0.027479,-244.491569,-244.491570,
o  ts-213-2_reactant_1,-1436.869837,-1436.864847,0.166748,-1436.688736,0.052799,0.051113,-1436.741535,-1436.739849,
o  ts-213-2_reactant_2,-244.502056,-244.444747,0.035812,-244.461566,0.027419,0.027420,-244.488984,-244.488986,
o  ts-214-1_reactant_1,-1284.449996,-1284.446955,0.142527,-1284.294854,0.047382,0.046740,-1284.342236,-1284.341594,
o  ts-214-1_reactant_2,-244.502771,-244.445511,0.035797,-244.462287,0.027430,0.027431,-244.489717,-244.489719,
o  ts-215-1_reactant_1,-1265.015517,-1265.013123,0.102854,-1264.901593,0.044454,0.043794,-1264.946047,-1264.945387,
o  ts-215-1_reactant_2,-244.504717,-244.447033,0.035728,-244.464264,0.027497,0.027498,-244.491760,-244.491762,
o  ts-216-2_reactant_1,-1381.507609,-1381.504733,0.149747,-1381.344624,0.050053,0.048590,-1381.394677,-1381.393214,
o  ts-216-2_reactant_2,-244.504603,-244.446957,0.035740,-244.464139,0.027493,0.027495,-244.491633,-244.491634,
o  ts-217-1_reactant_1,-3303.781428,-3303.779258,0.096768,-3303.674292,0.043640,0.042702,-3303.717932,-3303.716994,
o  ts-217-1_reactant_2,-244.505241,-244.447426,0.035701,-244.464800,0.027523,0.027525,-244.492323,-244.492325,
o  ts-218-1_reactant_1,-3264.458739,-3264.456559,0.069315,-3264.380477,0.040070,0.039878,-3264.420547,-3264.420355,
o  ts-218-1_reactant_2,-244.505414,-244.447546,0.035693,-244.464976,0.027533,0.027534,-244.492509,-244.492511,
o  ts-219-1_reactant_1,-3319.848121,-3319.844687,0.086466,-3319.751436,0.042940,0.042323,-3319.794376,-3319.793759,
o  ts-219-1_reactant_2,-244.504479,-244.446854,0.035746,-244.464017,0.027482,0.027483,-244.491499,-244.491500,
o  ts-220-1_reactant_1,-3359.155923,-3359.153003,0.114132,-3359.030011,0.046658,0.045838,-3359.076669,-3359.075848,
o  ts-220-1_reactant_2,-244.504266,-244.446692,0.035753,-244.463800,0.027474,0.027476,-244.491274,-244.491276,
o  ts-221-2_reactant_1,-3550.880589,-3550.876796,0.166304,-3550.699656,0.054185,0.052195,-3550.753841,-3550.751851,
o  ts-221-2_reactant_2,-244.502622,-244.445222,0.035865,-244.462073,0.027423,0.027424,-244.489496,-244.489498,
o  ts-222-2_reactant_1,-3398.454387,-3398.451242,0.141797,-3398.299579,0.049083,0.048303,-3398.348662,-3398.347882,
o  ts-222-2_reactant_2,-244.502635,-244.445399,0.035804,-244.462148,0.027424,0.027426,-244.489572,-244.489574,
o  ts-22-2_reactant_1,-2978.161789,-2978.158789,0.178078,-2977.970365,0.049190,0.048403,-2978.019555,-2978.018768,
o  ts-22-2_reactant_2,-244.502251,-244.445073,0.035792,-244.461782,0.027417,0.027418,-244.489199,-244.489201,
o  ts-223-1_reactant_1,-3379.019452,-3379.017043,0.102173,-3378.905924,0.045809,0.045068,-3378.951733,-3378.950991,
o  ts-223-1_reactant_2,-244.504872,-244.447150,0.035723,-244.464422,0.027502,0.027503,-244.491923,-244.491925,
o  ts-224-2_reactant_1,-3495.511230,-3495.508296,0.149152,-3495.348576,0.051291,0.049671,-3495.399867,-3495.398247,
o  ts-224-2_reactant_2,-244.504485,-244.446866,0.035748,-244.464018,0.027486,0.027487,-244.491503,-244.491505,
o  ts-225-2_reactant_1,-961.222996,-961.219835,0.185811,-961.023423,0.050868,0.049268,-961.074291,-961.072692,
o  ts-225-2_reactant_2,-244.504462,-244.446829,0.035739,-244.463997,0.027499,0.027501,-244.491496,-244.491497,
o  ts-226-2_reactant_1,-921.892577,-921.888016,0.158227,-921.722896,0.044941,0.044552,-921.767837,-921.767448,
o  ts-226-2_reactant_2,-244.503655,-244.446086,0.035836,-244.463125,0.027442,0.027444,-244.490567,-244.490568,
o  ts-227-2_reactant_1,-977.269622,-977.263960,0.175737,-977.081314,0.047748,0.046773,-977.129062,-977.128087,
o  ts-227-2_reactant_2,-244.501272,-244.443955,0.035848,-244.460748,0.027412,0.027413,-244.488159,-244.488160,
o  ts-228-2_reactant_1,-1016.583987,-1016.578984,0.203247,-1016.365619,0.053876,0.052255,-1016.419495,-1016.417874,
o  ts-228-2_reactant_2,-244.501655,-244.444328,0.035838,-244.461141,0.027413,0.027414,-244.488554,-244.488555,
o  ts-229-4_reactant_1,-1208.320212,-1208.315536,0.255821,-1208.046525,0.061138,0.058274,-1208.107663,-1208.104799,
o  ts-229-4_reactant_2,-244.501593,-244.444243,0.035838,-244.461079,0.027413,0.027415,-244.488492,-244.488494,
o  ts-2-2_reactant_1,-309.869985,-309.866311,0.142613,-309.717860,0.039010,0.038825,-309.756870,-309.756685,
o  ts-2-2_reactant_2,-244.503207,-244.445815,0.035774,-244.462739,0.027443,0.027444,-244.490182,-244.490183,
o  ts-230-2_reactant_1,-1055.898720,-1055.894914,0.231160,-1055.651390,0.055426,0.054020,-1055.706816,-1055.705410,
o  ts-230-2_reactant_2,-244.502211,-244.445014,0.035857,-244.461678,0.027413,0.027414,-244.489090,-244.489092,
o  ts-231-2_reactant_1,-1036.461621,-1036.458449,0.191215,-1036.255661,0.053603,0.051688,-1036.309263,-1036.307349,
o  ts-231-2_reactant_2,-244.504090,-244.446544,0.035753,-244.463620,0.027481,0.027483,-244.491101,-244.491102,
o  ts-23-1_reactant_1,-2958.728852,-2958.726114,0.138491,-2958.578584,0.045966,0.045432,-2958.624550,-2958.624016,
o  ts-23-1_reactant_2,-244.504434,-244.446782,0.035740,-244.463982,0.027474,0.027475,-244.491457,-244.491458,
o  ts-232-4_reactant_1,-1152.951462,-1152.947955,0.238428,-1152.696319,0.057765,0.055506,-1152.754084,-1152.751826,
o  ts-232-4_reactant_2,-244.503149,-244.445811,0.035837,-244.462621,0.027436,0.027437,-244.490056,-244.490058,
o  ts-233-1_reactant_1,-730.173832,-730.171151,0.106311,-730.058351,0.039478,0.039068,-730.097829,-730.097419,
o  ts-233-1_reactant_2,-244.504592,-244.446922,0.035722,-244.464141,0.027503,0.027504,-244.491643,-244.491645,
o  ts-234-1_reactant_1,-690.842487,-690.838861,0.078795,-690.756035,0.035677,0.035656,-690.791712,-690.791691,
o  ts-234-1_reactant_2,-244.503439,-244.445895,0.035829,-244.462913,0.027446,0.027447,-244.490359,-244.490360,
o  ts-235-2_reactant_1,-746.221039,-746.215924,0.096157,-746.116914,0.036606,0.036528,-746.153519,-746.153442,
o  ts-235-2_reactant_2,-244.501059,-244.443726,0.035843,-244.460543,0.027408,0.027409,-244.487951,-244.487952,
o  ts-236-2_reactant_1,-785.525874,-785.521099,0.123926,-785.391795,0.041483,0.041215,-785.433278,-785.433010,
o  ts-236-2_reactant_2,-244.500264,-244.443346,0.035773,-244.459801,0.027442,0.027443,-244.487242,-244.487244,
o  ts-237-2_reactant_1,-977.265949,-977.261260,0.175941,-977.076952,0.049312,0.047917,-977.126265,-977.124869,
o  ts-237-2_reactant_2,-244.500849,-244.443669,0.035948,-244.460239,0.027386,0.027388,-244.487625,-244.487626,
o  ts-238-1_reactant_1,-824.850938,-824.847689,0.151628,-824.687705,0.045139,0.044381,-824.732844,-824.732086,
o  ts-238-1_reactant_2,-244.504118,-244.446546,0.035734,-244.463667,0.027482,0.027483,-244.491149,-244.491150,
o  ts-239-1_reactant_1,-805.413614,-805.411321,0.112024,-805.291687,0.041153,0.040870,-805.332840,-805.332557,
o  ts-239-1_reactant_2,-244.504042,-244.446495,0.035744,-244.463582,0.027479,0.027481,-244.491062,-244.491063,
o  ts-240-1_reactant_1,-921.908678,-921.905775,0.159481,-921.737205,0.047009,0.045832,-921.784214,-921.783037,
o  ts-240-1_reactant_2,-244.504956,-244.447200,0.035708,-244.464508,0.027522,0.027523,-244.492030,-244.492031,
o  ts-241-2_reactant_1,-1189.762215,-1189.758873,0.097231,-1189.654867,0.042253,0.041509,-1189.697121,-1189.696376,
o  ts-241-2_reactant_2,-244.503943,-244.446216,0.035763,-244.463460,0.027486,0.027488,-244.490946,-244.490948,
o  ts-242-1_reactant_1,-1150.445948,-1150.443712,0.069801,-1150.367452,0.038728,0.038564,-1150.406180,-1150.406017,
o  ts-242-1_reactant_2,-244.503480,-244.445853,0.035829,-244.462943,0.027464,0.027466,-244.490407,-244.490409,
o  ts-24-2_reactant_1,-3075.220107,-3075.216764,0.185033,-3075.020907,0.052516,0.050674,-3075.073422,-3075.071581,
o  ts-24-2_reactant_2,-244.504248,-244.446646,0.035753,-244.463784,0.027472,0.027473,-244.491256,-244.491257,
o  ts-243-1_reactant_1,-1205.821793,-1205.817278,0.086770,-1205.725129,0.041466,0.041082,-1205.766594,-1205.766211,
o  ts-243-1_reactant_2,-244.501158,-244.443916,0.035858,-244.460612,0.027430,0.027431,-244.488042,-244.488044,
o  ts-244-1_reactant_1,-1245.130174,-1245.126051,0.114207,-1245.004461,0.045177,0.044642,-1245.049638,-1245.049103,
o  ts-244-1_reactant_2,-244.500789,-244.443590,0.035855,-244.460249,0.027428,0.027429,-244.487676,-244.487677,
o  ts-245-2_reactant_1,-1436.867215,-1436.862982,0.166235,-1436.686535,0.052914,0.051224,-1436.739449,-1436.737758,
o  ts-245-2_reactant_2,-244.500842,-244.443612,0.035875,-244.460282,0.027424,0.027426,-244.487707,-244.487708,
o  ts-246-1_reactant_1,-1284.436070,-1284.432007,0.142232,-1284.281296,0.047241,0.046593,-1284.328537,-1284.327889,
o  ts-246-1_reactant_2,-244.502458,-244.445206,0.035833,-244.461936,0.027434,0.027435,-244.489369,-244.489371,
o  ts-247-1_reactant_1,-1265.009338,-1265.006856,0.102958,-1264.895372,0.044294,0.043684,-1264.939666,-1264.939056,
o  ts-247-1_reactant_2,-244.504454,-244.446859,0.035749,-244.463985,0.027488,0.027490,-244.491473,-244.491475,
o  ts-248-2_reactant_1,-1381.491584,-1381.488075,0.149513,-1381.328779,0.050656,0.048932,-1381.379435,-1381.377711,
o  ts-248-2_reactant_2,-244.504239,-244.446450,0.035779,-244.463735,0.027494,0.027495,-244.491229,-244.491230,
o  ts-249-2_reactant_1,-1610.059395,-1610.057115,0.060828,-1609.988829,0.042140,0.041275,-1610.030969,-1610.030105,
o  ts-249-2_reactant_2,-244.505995,-244.448028,0.035660,-244.465575,0.027562,0.027563,-244.493136,-244.493138,
o  ts-250-1_reactant_1,-1570.738076,-1570.735355,0.033635,-1570.696205,0.038473,0.038231,-1570.734678,-1570.734436,
o  ts-250-1_reactant_2,-244.505974,-244.448016,0.035675,-244.465551,0.027541,0.027543,-244.493092,-244.493094,
o  ts-251-1_reactant_1,-1626.123992,-1626.120221,0.050803,-1626.063759,0.041248,0.040558,-1626.105007,-1626.104317,
o  ts-251-1_reactant_2,-244.505213,-244.447459,0.035710,-244.464766,0.027517,0.027519,-244.492283,-244.492285,
o  ts-252-1_reactant_1,-1665.432232,-1665.428911,0.078285,-1665.342857,0.045172,0.044296,-1665.388029,-1665.387153,
o  ts-252-1_reactant_2,-244.505049,-244.447334,0.035718,-244.464599,0.027509,0.027511,-244.492108,-244.492110,
o  ts-25-2_reactant_1,-540.928687,-540.925178,0.222009,-540.692482,0.050968,0.049650,-540.743450,-540.742132,
o  ts-25-2_reactant_2,-244.504281,-244.446655,0.035748,-244.463819,0.027477,0.027479,-244.491296,-244.491297,
o  ts-253-2_reactant_1,-1857.151234,-1857.147117,0.130013,-1857.007270,0.052490,0.050722,-1857.059760,-1857.057991,
o  ts-253-2_reactant_2,-244.501265,-244.444009,0.035877,-244.460701,0.027428,0.027429,-244.488129,-244.488130,
o  ts-254-1_reactant_1,-1704.730289,-1704.726920,0.105697,-1704.612131,0.047999,0.047105,-1704.660130,-1704.659236,
o  ts-254-1_reactant_2,-244.502347,-244.445204,0.035824,-244.461844,0.027418,0.027419,-244.489262,-244.489263,
o  ts-255-2_reactant_1,-1685.295026,-1685.292352,0.066392,-1685.217919,0.044465,0.043655,-1685.262384,-1685.261574,
o  ts-255-2_reactant_2,-244.505551,-244.447723,0.035687,-244.465117,0.027538,0.027540,-244.492655,-244.492657,
o  ts-256-2_reactant_1,-1801.784105,-1801.780921,0.113173,-1801.658041,0.050167,0.048372,-1801.708208,-1801.706413,
o  ts-256-2_reactant_2,-244.504057,-244.446555,0.035790,-244.463554,0.027473,0.027475,-244.491027,-244.491029,
o  ts-257-4_reactant_1,-3724.053705,-3724.051303,0.060056,-3723.983695,0.043200,0.042357,-3724.026895,-3724.026052,
o  ts-257-4_reactant_2,-244.504685,-244.446819,0.035747,-244.464197,0.027524,0.027525,-244.491721,-244.491722,
o  ts-258-3_reactant_1,-3684.735029,-3684.732438,0.032719,-3684.693816,0.039705,0.039465,-3684.733521,-3684.733281,
o  ts-258-3_reactant_2,-244.504569,-244.446755,0.035767,-244.464074,0.027500,0.027501,-244.491574,-244.491576,
o  ts-259-2_reactant_1,-3740.112763,-3740.107846,0.049602,-3740.053365,0.042551,0.042089,-3740.095916,-3740.095454,
o  ts-259-2_reactant_2,-244.502160,-244.444791,0.035832,-244.461643,0.027427,0.027428,-244.489069,-244.489071,
o  ts-260-1_reactant_1,-3779.421399,-3779.416968,0.077244,-3779.332739,0.046499,0.045695,-3779.379238,-3779.378434,
o  ts-260-1_reactant_2,-244.501820,-244.444482,0.035833,-244.461305,0.027423,0.027424,-244.488728,-244.488729,
o  ts-261-2_reactant_1,-3971.156526,-3971.152363,0.129431,-3971.012861,0.053907,0.051945,-3971.066768,-3971.064806,
o  ts-261-2_reactant_2,-244.501358,-244.444096,0.035875,-244.460795,0.027428,0.027429,-244.488223,-244.488225,
o  ts-26-1_reactant_1,-501.604662,-501.599946,0.194894,-501.397072,0.047872,0.046630,-501.444944,-501.443703,
o  ts-26-1_reactant_2,-244.503555,-244.446074,0.035772,-244.463088,0.027446,0.027448,-244.490534,-244.490536,
o  ts-262-1_reactant_1,-3818.733049,-3818.729443,0.104914,-3818.615328,0.049608,0.048467,-3818.664936,-3818.663795,
o  ts-262-1_reactant_2,-244.502005,-244.444894,0.035843,-244.461475,0.027430,0.027431,-244.488905,-244.488906,
o  ts-263-2_reactant_1,-3799.299551,-3799.296851,0.065769,-3799.222782,0.045839,0.044915,-3799.268621,-3799.267697,
o  ts-263-2_reactant_2,-244.505700,-244.447830,0.035678,-244.465271,0.027545,0.027546,-244.492816,-244.492818,
o  ts-264-2_reactant_1,-3915.788600,-3915.785430,0.112524,-3915.662899,0.051533,0.049581,-3915.714431,-3915.712480,
o  ts-264-2_reactant_2,-244.504063,-244.446560,0.035791,-244.463560,0.027472,0.027473,-244.491031,-244.491033,
o  ts-265-1_reactant_1,-1381.495506,-1381.492277,0.149633,-1381.332777,0.049504,0.048176,-1381.382281,-1381.380953,
o  ts-265-1_reactant_2,-244.503078,-244.445769,0.035838,-244.462548,0.027436,0.027438,-244.489985,-244.489986,
o  ts-266-3_reactant_1,-1342.176409,-1342.172985,0.121763,-1342.043646,0.044591,0.044095,-1342.088237,-1342.087741,
o  ts-266-3_reactant_2,-244.503971,-244.446328,0.035818,-244.463442,0.027471,0.027472,-244.490912,-244.490914,
o  ts-267-2_reactant_1,-1397.555032,-1397.549894,0.138833,-1397.403144,0.049618,0.048193,-1397.452763,-1397.451337,
o  ts-267-2_reactant_2,-244.501811,-244.444437,0.035855,-244.461269,0.027427,0.027428,-244.488696,-244.488697,
o  ts-268-2_reactant_1,-1436.868044,-1436.863120,0.166668,-1436.686632,0.053828,0.051967,-1436.740460,-1436.738599,
o  ts-268-2_reactant_2,-244.501304,-244.443988,0.035838,-244.460777,0.027433,0.027434,-244.488210,-244.488211,
o  ts-269-5_reactant_1,-1628.603757,-1628.599160,0.218955,-1628.367247,0.061679,0.058290,-1628.428927,-1628.425537,
o  ts-269-5_reactant_2,-244.501203,-244.443865,0.035835,-244.460678,0.027435,0.027436,-244.488113,-244.488114,
o  ts-270-1_reactant_1,-1476.186494,-1476.182693,0.194336,-1475.976107,0.056398,0.054411,-1476.032505,-1476.030518,
o  ts-270-1_reactant_2,-244.503551,-244.446173,0.035765,-244.463087,0.027451,0.027452,-244.490538,-244.490539,
o  ts-271-3_reactant_1,-1456.733463,-1456.730034,0.154498,-1456.564550,0.053586,0.051482,-1456.618136,-1456.616031,
o  ts-271-3_reactant_2,-244.504244,-244.446496,0.035798,-244.463720,0.027495,0.027497,-244.491216,-244.491217,
o  ts-272-2_reactant_1,-1573.233731,-1573.230089,0.201790,-1573.015439,0.058720,0.055739,-1573.074158,-1573.071178,
