   GoodVibes v3.0.1 2023/07/26 15:35:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-794-1_reactant_2,-0.098606,-0.039532,0.039145,-0.054946,0.027174,0.027175,-0.082120,-0.082121,
o  ts-795-2_reactant_1,0.005833,0.010915,0.164903,0.181155,0.042825,0.042032,0.138330,0.139122,
o  ts-795-2_reactant_2,-0.093708,-0.034830,0.038832,-0.050343,0.027207,0.027208,-0.077550,-0.077551,
o  ts-796-2_reactant_1,0.013714,0.017959,0.192383,0.218255,0.047592,0.046009,0.170663,0.172246,
o  ts-796-2_reactant_2,-0.093587,-0.034712,0.038811,-0.050244,0.027205,0.027206,-0.077449,-0.077450,
o  ts-797-1_reactant_1,0.063221,0.067692,0.248347,0.325573,0.052078,0.050311,0.273494,0.275262,
o  ts-797-1_reactant_2,-0.094348,-0.035417,0.038857,-0.050961,0.027202,0.027203,-0.078163,-0.078164,
o  ts-798-1_reactant_1,0.015923,0.019656,0.220247,0.249054,0.049070,0.047710,0.199984,0.201344,
o  ts-798-1_reactant_2,-0.099204,-0.040133,0.039201,-0.055491,0.027168,0.027169,-0.082659,-0.082660,
o  ts-799-2_reactant_1,-0.069855,-0.066611,0.180666,0.122771,0.047425,0.045797,0.075346,0.076973,
o  ts-799-2_reactant_2,-0.098340,-0.039272,0.039131,-0.054693,0.027176,0.027177,-0.081870,-0.081871,
o  ts-800-2_reactant_1,0.052996,0.056375,0.230956,0.296951,0.049997,0.048346,0.246953,0.248605,
o  ts-800-2_reactant_2,-0.102254,-0.042913,0.039387,-0.058365,0.027152,0.027153,-0.085517,-0.085518,
o  ts-801-1_reactant_1,-0.057100,-0.054818,0.147631,0.100010,0.040384,0.039020,0.059626,0.060990,
o  ts-801-1_reactant_2,-0.099927,-0.040756,0.039218,-0.056204,0.027160,0.027161,-0.083364,-0.083365,
o  ts-80-1_reactant_1,0.003481,0.007472,0.165980,0.181345,0.047011,0.045761,0.134334,0.135584,
o  ts-80-1_reactant_2,-0.097946,-0.038906,0.039102,-0.054331,0.027173,0.027174,-0.081504,-0.081505,
o  ts-802-1_reactant_1,-0.046874,-0.044284,0.119083,0.079676,0.034974,0.034704,0.044702,0.044972,
o  ts-802-1_reactant_2,-0.099773,-0.040601,0.039208,-0.056056,0.027164,0.027165,-0.083220,-0.083221,
o  ts-803-1_reactant_1,-0.049412,-0.045285,0.136713,0.094935,0.035297,0.035162,0.059638,0.059773,
o  ts-803-1_reactant_2,-0.094230,-0.035341,0.038884,-0.050821,0.027195,0.027196,-0.078016,-0.078017,
o  ts-804-1_reactant_1,-0.044056,-0.040628,0.164244,0.129607,0.040250,0.039404,0.089357,0.090203,
o  ts-804-1_reactant_2,-0.094117,-0.035226,0.038877,-0.050714,0.027196,0.027197,-0.077910,-0.077911,
o  ts-805-1_reactant_1,0.005182,0.008882,0.220351,0.237589,0.047399,0.045817,0.190189,0.191771,
o  ts-805-1_reactant_2,-0.094582,-0.035656,0.038904,-0.051152,0.027195,0.027196,-0.078347,-0.078348,
o  ts-806-2_reactant_1,-0.037270,-0.034453,0.192596,0.167573,0.046832,0.045280,0.120741,0.122293,
o  ts-806-2_reactant_2,-0.096782,-0.037797,0.039026,-0.053239,0.027180,0.027181,-0.080419,-0.080420,
o  ts-807-1_reactant_1,-0.132365,-0.130083,0.152923,0.031197,0.043083,0.041935,-0.011886,-0.010738,
o  ts-807-1_reactant_2,-0.100882,-0.041652,0.039279,-0.057100,0.027155,0.027156,-0.084255,-0.084256,
o  ts-808-1_reactant_1,-0.001035,0.001642,0.203120,0.214536,0.048380,0.046536,0.166156,0.168000,
o  ts-808-1_reactant_2,-0.100973,-0.041749,0.039289,-0.057181,0.027156,0.027157,-0.084337,-0.084338,
o  ts-809-2_reactant_1,-0.061682,-0.059715,0.110147,0.056697,0.037592,0.037080,0.019106,0.019617,
o  ts-809-2_reactant_2,-0.105057,-0.045532,0.039550,-0.061012,0.027140,0.027141,-0.088152,-0.088153,
o  ts-810-1_reactant_1,-0.053193,-0.051303,0.082122,0.036576,0.036013,0.035723,0.000563,0.000853,
o  ts-810-1_reactant_2,-0.105579,-0.045974,0.039584,-0.061501,0.027138,0.027138,-0.088639,-0.088640,
o  ts-811-1_reactant_1,-0.061373,-0.058109,0.099670,0.047015,0.038583,0.037891,0.008433,0.009125,
o  ts-811-1_reactant_2,-0.101475,-0.042219,0.039323,-0.057649,0.027154,0.027155,-0.084803,-0.084804,
o  ts-81-1_reactant_1,-0.035751,-0.032345,0.137148,0.111498,0.042544,0.041983,0.068954,0.069514,
o  ts-81-1_reactant_2,-0.095914,-0.037029,0.039006,-0.052382,0.027191,0.027192,-0.079574,-0.079575,
o  ts-812-1_reactant_1,-0.055568,-0.052839,0.127296,0.082174,0.043348,0.042030,0.038826,0.040144,
o  ts-812-1_reactant_2,-0.101546,-0.042284,0.039327,-0.057717,0.027154,0.027155,-0.084871,-0.084872,
o  ts-813-2_reactant_1,-0.008189,-0.004919,0.183496,0.188460,0.050649,0.048532,0.137811,0.139927,
o  ts-813-2_reactant_2,-0.104197,-0.044757,0.039500,-0.060199,0.027143,0.027144,-0.087342,-0.087343,
o  ts-814-1_reactant_1,-0.039169,-0.036269,0.155136,0.127823,0.046405,0.045068,0.081418,0.082755,
o  ts-814-1_reactant_2,-0.098017,-0.038965,0.039108,-0.054395,0.027174,0.027175,-0.081569,-0.081570,
o  ts-815-1_reactant_1,-0.132831,-0.130245,0.115961,-0.006820,0.042319,0.041393,-0.049139,-0.048213,
o  ts-815-1_reactant_2,-0.105421,-0.045827,0.039573,-0.061354,0.027138,0.027139,-0.088492,-0.088493,
o  ts-816-1_reactant_1,-0.003797,-0.000953,0.165936,0.174071,0.047173,0.045694,0.126898,0.128378,
o  ts-816-1_reactant_2,-0.102873,-0.043539,0.039416,-0.058958,0.027146,0.027147,-0.086104,-0.086105,
o  ts-817-1_reactant_1,-0.043803,-0.041464,0.109586,0.075098,0.040947,0.040214,0.034151,0.034884,
o  ts-817-1_reactant_2,-0.105088,-0.045554,0.039554,-0.061039,0.027139,0.027140,-0.088178,-0.088179,
o  ts-818-1_reactant_1,-0.034509,-0.032376,0.081404,0.054794,0.037497,0.037098,0.017297,0.017696,
o  ts-818-1_reactant_2,-0.105594,-0.045983,0.039586,-0.061514,0.027138,0.027139,-0.088652,-0.088652,
o  ts-819-2_reactant_1,-0.043319,-0.039647,0.098893,0.064618,0.040140,0.039407,0.024478,0.025210,
o  ts-819-2_reactant_2,-0.102215,-0.042914,0.039373,-0.058340,0.027153,0.027154,-0.085492,-0.085493,
o  ts-8-1_reactant_1,-0.007117,-0.004409,0.231608,0.238177,0.050207,0.048843,0.187970,0.189334,
o  ts-8-1_reactant_2,-0.098284,-0.039202,0.039121,-0.054651,0.027170,0.027171,-0.081822,-0.081823,
o  ts-820-1_reactant_1,-0.037641,-0.034127,0.126520,0.099669,0.045047,0.043573,0.054622,0.056096,
o  ts-820-1_reactant_2,-0.102046,-0.042753,0.039362,-0.058181,0.027153,0.027154,-0.085335,-0.085336,
o  ts-821-1_reactant_1,0.022139,0.027557,0.182519,0.217239,0.049995,0.048109,0.167244,0.169130,
o  ts-821-1_reactant_2,-0.095691,-0.036728,0.038979,-0.052191,0.027186,0.027187,-0.079377,-0.079378,
o  ts-82-1_reactant_1,-0.032683,-0.029712,0.109469,0.086176,0.040833,0.040455,0.045344,0.045721,
o  ts-82-1_reactant_2,-0.098465,-0.039401,0.039154,-0.054798,0.027172,0.027173,-0.081970,-0.081971,
o  ts-822-2_reactant_1,-0.021708,-0.018044,0.154152,0.144827,0.049674,0.047296,0.095153,0.097531,
o  ts-822-2_reactant_2,-0.097958,-0.038914,0.039109,-0.054335,0.027174,0.027175,-0.081509,-0.081510,
o  ts-823-1_reactant_1,-0.114923,-0.111046,0.115228,0.010659,0.043869,0.042845,-0.033211,-0.032186,
o  ts-823-1_reactant_2,-0.105109,-0.045541,0.039553,-0.061061,0.027139,0.027140,-0.088201,-0.088202,
o  ts-824-1_reactant_1,0.014517,0.017538,0.165149,0.191931,0.048890,0.047097,0.143041,0.144834,
o  ts-824-1_reactant_2,-0.102516,-0.043206,0.039397,-0.058619,0.027148,0.027149,-0.085767,-0.085768,
o  ts-825-2_reactant_1,-0.006382,-0.003868,0.202847,0.209028,0.048612,0.046752,0.160416,0.162276,
o  ts-825-2_reactant_2,-0.102766,-0.043442,0.039406,-0.058861,0.027147,0.027148,-0.086009,-0.086010,
o  ts-826-2_reactant_1,0.001880,0.004961,0.175316,0.188159,0.044030,0.043213,0.144129,0.144946,
o  ts-826-2_reactant_2,-0.104337,-0.044857,0.039507,-0.060327,0.027151,0.027152,-0.087478,-0.087479,
o  ts-827-2_reactant_1,0.000688,0.005160,0.192407,0.205302,0.047349,0.045736,0.157953,0.159567,
o  ts-827-2_reactant_2,-0.094781,-0.035944,0.038924,-0.051336,0.027187,0.027188,-0.078523,-0.078524,
o  ts-828-1_reactant_1,0.000357,0.004212,0.220173,0.234519,0.052062,0.049702,0.182458,0.184817,
o  ts-828-1_reactant_2,-0.097740,-0.038698,0.039102,-0.054124,0.027174,0.027175,-0.081298,-0.081299,
o  ts-829-2_reactant_1,0.053194,0.057255,0.276232,0.346101,0.062110,0.057165,0.283990,0.288935,
o  ts-829-2_reactant_2,-0.096683,-0.037685,0.039047,-0.053122,0.027175,0.027176,-0.080297,-0.080298,
o  ts-830-1_reactant_1,0.009948,0.013507,0.247702,0.273302,0.056634,0.053379,0.216668,0.219923,
o  ts-830-1_reactant_2,-0.098942,-0.039834,0.039171,-0.055261,0.027166,0.027167,-0.082427,-0.082428,
o  ts-831-1_reactant_1,-0.082202,-0.079310,0.208771,0.140069,0.050692,0.048875,0.089377,0.091194,
o  ts-831-1_reactant_2,-0.105472,-0.045886,0.039576,-0.061401,0.027138,0.027139,-0.088539,-0.088540,
o  ts-83-1_reactant_1,-0.037623,-0.031921,0.126944,0.099867,0.043502,0.042702,0.056366,0.057165,
o  ts-83-1_reactant_2,-0.093507,-0.034732,0.038861,-0.050110,0.027209,0.027210,-0.077320,-0.077321,
o  ts-832-1_reactant_1,0.051058,0.054126,0.258681,0.325132,0.055949,0.053148,0.269183,0.271984,
o  ts-832-1_reactant_2,-0.101480,-0.042203,0.039329,-0.057646,0.027156,0.027157,-0.084802,-0.084803,
o  ts-833-1_reactant_1,-0.046591,-0.044201,0.119135,0.080731,0.037205,0.036090,0.043526,0.044642,
o  ts-833-1_reactant_2,-0.099141,-0.040008,0.039165,-0.055465,0.027169,0.027170,-0.082634,-0.082635,
o  ts-834-1_reactant_1,-0.035068,-0.032138,0.091063,0.062682,0.032880,0.032507,0.029802,0.030175,
o  ts-834-1_reactant_2,-0.098751,-0.039632,0.039141,-0.055097,0.027173,0.027174,-0.082270,-0.082271,
o  ts-835-2_reactant_1,-0.045768,-0.041842,0.108913,0.070839,0.035443,0.034863,0.035396,0.035976,
o  ts-835-2_reactant_2,-0.097699,-0.038652,0.039077,-0.054106,0.027178,0.027179,-0.081284,-0.081285,
o  ts-836-1_reactant_1,-0.038025,-0.034183,0.136928,0.107996,0.038988,0.038320,0.069008,0.069676,
o  ts-836-1_reactant_2,-0.096521,-0.037536,0.039005,-0.052994,0.027188,0.027189,-0.080182,-0.080183,
o  ts-837-1_reactant_1,0.016477,0.020584,0.192445,0.220096,0.045306,0.043934,0.174790,0.176162,
o  ts-837-1_reactant_2,-0.094499,-0.035573,0.038899,-0.051073,0.027198,0.027199,-0.078271,-0.078272,
o  ts-838-1_reactant_1,-0.029489,-0.026610,0.164504,0.145737,0.043283,0.042059,0.102454,0.103678,
o  ts-838-1_reactant_2,-0.097905,-0.038843,0.039090,-0.054299,0.027177,0.027178,-0.081477,-0.081478,
o  ts-839-1_reactant_1,-0.122036,-0.119480,0.124883,0.011861,0.038998,0.038327,-0.027137,-0.026466,
o  ts-839-1_reactant_2,-0.100170,-0.040973,0.039232,-0.056430,0.027163,0.027164,-0.083593,-0.083594,
o  ts-840-1_reactant_1,0.006557,0.009239,0.175219,0.192585,0.043998,0.042876,0.148587,0.149709,
o  ts-840-1_reactant_2,-0.100723,-0.041503,0.039270,-0.056947,0.027161,0.027162,-0.084107,-0.084108,
o  ts-841-1_reactant_1,-0.056199,-0.053578,0.110389,0.062285,0.037205,0.036810,0.025080,0.025475,
o  ts-841-1_reactant_2,-0.101099,-0.041891,0.039315,-0.057277,0.027160,0.027161,-0.084437,-0.084438,
o  ts-84-1_reactant_1,-0.032040,-0.027359,0.154425,0.134734,0.048427,0.046803,0.086306,0.087931,
o  ts-84-1_reactant_2,-0.093376,-0.034602,0.038850,-0.049991,0.027209,0.027211,-0.077200,-0.077201,
o  ts-842-2_reactant_1,-0.053145,-0.050713,0.082018,0.035803,0.034530,0.034387,0.001273,0.001416,
o  ts-842-2_reactant_2,-0.104414,-0.044924,0.039519,-0.060396,0.027144,0.027145,-0.087540,-0.087541,
o  ts-843-1_reactant_1,-0.050773,-0.045966,0.099536,0.056659,0.036593,0.036391,0.020067,0.020268,
o  ts-843-1_reactant_2,-0.094503,-0.035703,0.038945,-0.051027,0.027200,0.027201,-0.078227,-0.078228,
o  ts-844-2_reactant_1,-0.045424,-0.041486,0.127025,0.091265,0.041403,0.040541,0.049862,0.050723,
o  ts-844-2_reactant_2,-0.094534,-0.035728,0.038944,-0.051059,0.027200,0.027201,-0.078259,-0.078260,
o  ts-845-1_reactant_1,0.003546,0.007991,0.183001,0.198928,0.048617,0.046935,0.150311,0.151993,
o  ts-845-1_reactant_2,-0.095120,-0.036262,0.038977,-0.051614,0.027196,0.027197,-0.078810,-0.078811,
o  ts-846-1_reactant_1,-0.034807,-0.030654,0.154767,0.131183,0.045557,0.043987,0.085626,0.087195,
o  ts-846-1_reactant_2,-0.094117,-0.035286,0.038880,-0.050708,0.027199,0.027200,-0.077908,-0.077909,
o  ts-847-1_reactant_1,-0.131812,-0.128963,0.115887,-0.005718,0.043502,0.041890,-0.049220,-0.047608,
o  ts-847-1_reactant_2,-0.103549,-0.044136,0.039462,-0.059589,0.027145,0.027146,-0.086734,-0.086735,
o  ts-848-1_reactant_1,0.005209,0.009053,0.165910,0.182124,0.044660,0.043851,0.137464,0.138274,
o  ts-848-1_reactant_2,-0.097809,-0.038800,0.039112,-0.054181,0.027177,0.027178,-0.081358,-0.081359,
o  ts-849-2_reactant_1,-0.058953,-0.056190,0.073104,0.022785,0.039722,0.038790,-0.016937,-0.016005,
o  ts-849-2_reactant_2,-0.104073,-0.044628,0.039502,-0.060071,0.027147,0.027148,-0.087218,-0.087219,
o  ts-850-1_reactant_1,-0.047440,-0.045032,0.045002,0.004718,0.035729,0.035461,-0.031011,-0.030744,
o  ts-850-1_reactant_2,-0.103290,-0.043979,0.039472,-0.059317,0.027148,0.027149,-0.086465,-0.086466,
o  ts-851-1_reactant_1,-0.061922,-0.057809,0.062680,0.009038,0.038365,0.037737,-0.029327,-0.028698,
o  ts-851-1_reactant_2,-0.105065,-0.045473,0.039556,-0.061013,0.027141,0.027142,-0.088154,-0.088155,
o  ts-85-1_reactant_1,0.017585,0.022437,0.210398,0.243062,0.055665,0.053075,0.187397,0.189987,
o  ts-85-1_reactant_2,-0.093798,-0.034990,0.038873,-0.050393,0.027205,0.027206,-0.077598,-0.077599,
o  ts-852-1_reactant_1,-0.051955,-0.048046,0.090238,0.048278,0.043125,0.041815,0.005154,0.006463,
o  ts-852-1_reactant_2,-0.100236,-0.041087,0.039266,-0.056458,0.027168,0.027169,-0.083626,-0.083627,
o  ts-853-2_reactant_1,-0.005291,-0.001580,0.146423,0.153836,0.050801,0.048381,0.103035,0.105455,
o  ts-853-2_reactant_2,-0.104905,-0.045287,0.039546,-0.060861,0.027143,0.027144,-0.088004,-0.088005,
o  ts-854-2_reactant_1,-0.038357,-0.034825,0.117902,0.091072,0.047139,0.045258,0.043933,0.045815,
o  ts-854-2_reactant_2,-0.097835,-0.038837,0.039124,-0.054194,0.027178,0.027179,-0.081372,-0.081373,
o  ts-855-2_reactant_1,-0.129934,-0.126667,0.078803,-0.041481,0.042305,0.041267,-0.083786,-0.082748,
o  ts-855-2_reactant_2,-0.105039,-0.045426,0.039556,-0.060985,0.027143,0.027144,-0.088129,-0.088129,
o  ts-856-1_reactant_1,-0.000622,0.002553,0.128849,0.139667,0.046900,0.045339,0.092767,0.094328,
o  ts-856-1_reactant_2,-0.101688,-0.042452,0.039363,-0.057820,0.027155,0.027156,-0.084976,-0.084977,
o  ts-857-1_reactant_1,-0.037284,-0.034566,0.072125,0.042936,0.038744,0.038453,0.004192,0.004483,
o  ts-857-1_reactant_2,-0.100235,-0.041087,0.039267,-0.056456,0.027169,0.027170,-0.083624,-0.083625,
o  ts-858-2_reactant_1,-0.030092,-0.027201,0.044311,0.021544,0.036762,0.036680,-0.015217,-0.015136,
o  ts-858-2_reactant_2,-0.105399,-0.045806,0.039577,-0.061324,0.027143,0.027144,-0.088467,-0.088468,
o  ts-859-3_reactant_1,-0.043849,-0.039230,0.062003,0.026688,0.039478,0.039101,-0.012790,-0.012413,
o  ts-859-3_reactant_2,-0.104530,-0.045015,0.039539,-0.060490,0.027148,0.027149,-0.087638,-0.087639,
o  ts-860-2_reactant_1,-0.027484,-0.022792,0.089285,0.072163,0.045567,0.043651,0.026596,0.028511,
o  ts-860-2_reactant_2,-0.097037,-0.038106,0.039097,-0.053422,0.027179,0.027180,-0.080601,-0.080602,
o  ts-861-1_reactant_1,0.018925,0.024259,0.145731,0.177460,0.051298,0.049135,0.126162,0.128326,
o  ts-861-1_reactant_2,-0.098535,-0.039457,0.039174,-0.054845,0.027174,0.027175,-0.082019,-0.082020,
o  ts-86-1_reactant_1,-0.020912,-0.016456,0.182145,0.174268,0.049726,0.048395,0.124542,0.125873,
o  ts-86-1_reactant_2,-0.092599,-0.033865,0.038788,-0.049280,0.027204,0.027205,-0.076484,-0.076485,
o  ts-862-1_reactant_1,-0.022383,-0.018034,0.117138,0.106614,0.048887,0.046736,0.057727,0.059878,
o  ts-862-1_reactant_2,-0.099091,-0.040026,0.039205,-0.055372,0.027171,0.027172,-0.082543,-0.082544,
o  ts-863-3_reactant_1,-0.112417,-0.109099,0.078044,-0.024429,0.043885,0.042716,-0.068314,-0.067145,
o  ts-863-3_reactant_2,-0.105773,-0.046119,0.039609,-0.061666,0.027143,0.027144,-0.088809,-0.088810,
o  ts-864-1_reactant_1,0.015871,0.018896,0.128127,0.155746,0.048487,0.046691,0.107259,0.109055,
o  ts-864-1_reactant_2,-0.102536,-0.043235,0.039421,-0.058612,0.027152,0.027153,-0.085764,-0.085765,
o  ts-865-2_reactant_1,-0.002093,0.000448,0.166203,0.175881,0.046500,0.045418,0.129381,0.130463,
o  ts-865-2_reactant_2,-0.100358,-0.041212,0.039296,-0.056554,0.027161,0.027162,-0.083715,-0.083716,
o  ts-866-2_reactant_1,0.001508,0.004037,0.138048,0.150014,0.043656,0.042792,0.106358,0.107222,
o  ts-866-2_reactant_2,-0.104527,-0.045103,0.039549,-0.060480,0.027143,0.027144,-0.087623,-0.087624,
o  ts-867-2_reactant_1,-0.005093,-0.000911,0.155668,0.162089,0.045807,0.044770,0.116281,0.117319,
o  ts-867-2_reactant_2,-0.097674,-0.038667,0.039123,-0.054036,0.027175,0.027176,-0.081210,-0.081211,
o  ts-868-1_reactant_1,-0.000775,0.002806,0.183269,0.195791,0.050814,0.048794,0.144977,0.146997,
o  ts-868-1_reactant_2,-0.098992,-0.039887,0.039201,-0.055278,0.027171,0.027172,-0.082449,-0.082450,
o  ts-869-1_reactant_1,0.050064,0.054581,0.239277,0.304477,0.055688,0.053229,0.248789,0.251248,
o  ts-869-1_reactant_2,-0.099076,-0.039963,0.039205,-0.055358,0.027170,0.027171,-0.082529,-0.082530,
o  ts-870-1_reactant_1,0.010181,0.014081,0.210655,0.235901,0.056121,0.052896,0.179779,0.183005,
o  ts-870-1_reactant_2,-0.098843,-0.039751,0.039189,-0.055140,0.027172,0.027173,-0.082312,-0.082313,
o  ts-871-2_reactant_1,-0.078846,-0.075780,0.171666,0.105808,0.050084,0.048335,0.055724,0.057474,
o  ts-871-2_reactant_2,-0.103227,-0.043782,0.039439,-0.059289,0.027148,0.027149,-0.086437,-0.086438,
o  ts-87-1_reactant_1,-0.116186,-0.112728,0.143243,0.038930,0.047112,0.045943,-0.008182,-0.007013,
o  ts-87-1_reactant_2,-0.101143,-0.041887,0.039308,-0.057335,0.027150,0.027151,-0.084485,-0.084486,
o  ts-872-2_reactant_1,0.053144,0.056875,0.221498,0.288675,0.052516,0.050632,0.236159,0.238043,
o  ts-872-2_reactant_2,-0.099610,-0.040468,0.039239,-0.055860,0.027167,0.027168,-0.083027,-0.083028,
o  ts-873-2_reactant_1,-0.046525,-0.043630,0.082397,0.043150,0.035210,0.034833,0.007940,0.008317,
o  ts-873-2_reactant_2,-0.101287,-0.042056,0.039324,-0.057455,0.027162,0.027163,-0.084617,-0.084618,
o  ts-874-2_reactant_1,-0.042578,-0.039838,0.054130,0.017636,0.032287,0.032170,-0.014651,-0.014534,
o  ts-874-2_reactant_2,-0.104652,-0.045122,0.039533,-0.060619,0.027147,0.027148,-0.087766,-0.087767,
o  ts-875-1_reactant_1,-0.048583,-0.043980,0.071622,0.030153,0.034635,0.034371,-0.004482,-0.004217,
o  ts-875-1_reactant_2,-0.098560,-0.039503,0.039157,-0.054884,0.027181,0.027182,-0.082065,-0.082066,
o  ts-876-2_reactant_1,-0.042734,-0.038947,0.099242,0.065378,0.039837,0.038720,0.025541,0.026658,
o  ts-876-2_reactant_2,-0.098708,-0.039639,0.039166,-0.055024,0.027180,0.027181,-0.082203,-0.082204,
o  ts-877-2_reactant_1,0.014756,0.019525,0.155236,0.181393,0.046241,0.044830,0.135152,0.136564,
o  ts-877-2_reactant_2,-0.095373,-0.036501,0.038996,-0.051848,0.027196,0.027197,-0.079044,-0.079045,
o  ts-878-2_reactant_1,-0.024934,-0.020391,0.127292,0.112534,0.042682,0.041679,0.069851,0.070855,
o  ts-878-2_reactant_2,-0.095996,-0.037075,0.038984,-0.052489,0.027190,0.027191,-0.079678,-0.079679,
o  ts-879-1_reactant_1,-0.118810,-0.115462,0.087805,-0.022548,0.038767,0.037988,-0.061315,-0.060537,
o  ts-879-1_reactant_2,-0.101457,-0.042193,0.039329,-0.057620,0.027161,0.027162,-0.084781,-0.084782,
o  ts-880-3_reactant_1,0.011462,0.015510,0.138128,0.159762,0.043038,0.042138,0.116724,0.117625,
o  ts-880-3_reactant_2,-0.098765,-0.039679,0.039150,-0.055102,0.027173,0.027174,-0.082274,-0.082275,
o  ts-881-1_reactant_1,-0.034052,-0.031011,0.109493,0.083826,0.038713,0.038325,0.045112,0.045501,
o  ts-881-1_reactant_2,-0.099538,-0.040429,0.039221,-0.055804,0.027170,0.027171,-0.082974,-0.082975,
o  ts-882-1_reactant_1,-0.030080,-0.027289,0.081189,0.058239,0.035853,0.035709,0.022387,0.022530,
o  ts-882-1_reactant_2,-0.101825,-0.042551,0.039360,-0.057959,0.027158,0.027159,-0.085117,-0.085118,
o  ts-88-2_reactant_1,0.021018,0.025526,0.193638,0.228147,0.051104,0.049539,0.177044,0.178608,
o  ts-88-2_reactant_2,-0.096161,-0.037238,0.039010,-0.052632,0.027182,0.027183,-0.079814,-0.079815,
o  ts-883-1_reactant_1,-0.030883,-0.025361,0.098754,0.076056,0.038178,0.037879,0.037878,0.038177,
o  ts-883-1_reactant_2,-0.094704,-0.035886,0.038948,-0.051227,0.027197,0.027198,-0.078424,-0.078425,
o  ts-884-1_reactant_1,-0.025874,-0.020915,0.126249,0.110339,0.043082,0.041986,0.067257,0.068353,
o  ts-884-1_reactant_2,-0.094622,-0.035805,0.038941,-0.051153,0.027197,0.027198,-0.078350,-0.078351,
o  ts-885-1_reactant_1,0.024073,0.028886,0.182242,0.218985,0.050336,0.048298,0.168650,0.170687,
o  ts-885-1_reactant_2,-0.094997,-0.036145,0.038959,-0.051512,0.027194,0.027195,-0.078705,-0.078706,
o  ts-886-1_reactant_1,-0.015374,-0.010517,0.153933,0.150114,0.047771,0.045682,0.102343,0.104432,
o  ts-886-1_reactant_2,-0.093757,-0.034949,0.038858,-0.050369,0.027202,0.027203,-0.077571,-0.077572,
o  ts-887-1_reactant_1,-0.109869,-0.106069,0.114972,0.014673,0.042181,0.041275,-0.027509,-0.026602,
o  ts-887-1_reactant_2,-0.101722,-0.042448,0.039347,-0.057870,0.027156,0.027157,-0.085026,-0.085027,
o  ts-888-1_reactant_1,0.026095,0.030645,0.165149,0.202512,0.046145,0.045126,0.156367,0.157386,
o  ts-888-1_reactant_2,-0.097341,-0.038361,0.039085,-0.053738,0.027180,0.027181,-0.080918,-0.080919,
o  ts-889-2_reactant_1,-0.035870,-0.032632,0.072376,0.045268,0.040560,0.039789,0.004708,0.005479,
o  ts-889-2_reactant_2,-0.101599,-0.042352,0.039351,-0.057740,0.027160,0.027161,-0.084901,-0.084902,
o  ts-890-2_reactant_1,-0.027154,-0.023902,0.044314,0.024415,0.036640,0.036554,-0.012225,-0.012139,
o  ts-890-2_reactant_2,-0.103027,-0.043686,0.039441,-0.059084,0.027150,0.027151,-0.086235,-0.086236,
o  ts-891-1_reactant_1,-0.035623,-0.030488,0.061719,0.034610,0.039500,0.039022,-0.004891,-0.004412,
o  ts-891-1_reactant_2,-0.097948,-0.038935,0.039128,-0.054299,0.027183,0.027184,-0.081482,-0.081483,
o  ts-89-1_reactant_1,-0.039648,-0.036265,0.100312,0.071025,0.043952,0.043036,0.027073,0.027989,
o  ts-89-1_reactant_2,-0.099069,-0.039973,0.039190,-0.055366,0.027170,0.027171,-0.082536,-0.082537,
o  ts-892-2_reactant_1,-0.030929,-0.026293,0.089519,0.068789,0.044454,0.043006,0.024335,0.025783,
o  ts-892-2_reactant_2,-0.098872,-0.039795,0.039189,-0.055164,0.027179,0.027180,-0.082343,-0.082344,
o  ts-893-1_reactant_1,0.024768,0.029445,0.145608,0.183158,0.051160,0.049012,0.131998,0.134145,
o  ts-893-1_reactant_2,-0.096225,-0.037289,0.039036,-0.052666,0.027187,0.027188,-0.079854,-0.079855,
o  ts-894-2_reactant_1,-0.018090,-0.013793,0.117016,0.110775,0.050003,0.047242,0.060771,0.063533,
o  ts-894-2_reactant_2,-0.096286,-0.037358,0.039031,-0.052731,0.027188,0.027189,-0.079920,-0.079921,
o  ts-895-2_reactant_1,-0.109792,-0.106046,0.077958,-0.021918,0.043809,0.042588,-0.065727,-0.064506,
o  ts-895-2_reactant_2,-0.103923,-0.044462,0.039486,-0.059937,0.027147,0.027148,-0.087084,-0.087085,
o  ts-896-1_reactant_1,0.021514,0.025416,0.127904,0.161179,0.049177,0.046902,0.112002,0.114277,
o  ts-896-1_reactant_2,-0.100396,-0.041253,0.039286,-0.056603,0.027161,0.027162,-0.083763,-0.083764,
o  ts-897-1_reactant_1,-0.017849,-0.014711,0.071346,0.061824,0.040057,0.039716,0.021768,0.022109,
