   GoodVibes v3.0.1 2023/07/26 15:58:11
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_ts 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts-758-2,-0.014428,0.031142,0.344935,0.352786,0.071929,0.067311,0.280857,0.285475,
o  ts-759-1,-0.109638,-0.063674,0.305224,0.216163,0.067899,0.063892,0.148264,0.152271,
o  ts-760-1,0.019596,0.064765,0.355514,0.397546,0.072657,0.067772,0.324889,0.329774,
o  ts-761-2,-0.106125,-0.059562,0.245402,0.155457,0.057148,0.054614,0.098309,0.100843,
o  ts-76-1,-0.152180,-0.104271,0.168954,0.031063,0.052623,0.050705,-0.021559,-0.019641,
o  ts-762-1,-0.098082,-0.050546,0.216633,0.133661,0.055458,0.052756,0.078203,0.080906,
o  ts-763-2,-0.109384,-0.062887,0.235263,0.141679,0.056045,0.053732,0.085635,0.087947,
o  ts-764-1,-0.102620,-0.056642,0.262780,0.177716,0.060479,0.057580,0.117237,0.120136,
o  ts-765-2,-0.051576,-0.007762,0.318492,0.287263,0.067716,0.063606,0.219547,0.223656,
o  ts-766-1,-0.083280,-0.036389,0.290015,0.225864,0.064365,0.060831,0.161498,0.165033,
o  ts-767-2,-0.186450,-0.131648,0.249559,0.081209,0.064570,0.059611,0.016639,0.021597,
o  ts-768-1,-0.048222,-0.002799,0.300419,0.271522,0.065183,0.061439,0.206339,0.210083,
o  ts-769-2,-0.110964,-0.057964,0.206544,0.112174,0.060790,0.056543,0.051384,0.055632,
o  ts-770-2,-0.101072,-0.050586,0.178569,0.092432,0.055978,0.052993,0.036454,0.039439,
o  ts-771-1,-0.113121,-0.065813,0.197425,0.099906,0.056448,0.053816,0.043458,0.046089,
o  ts-772-1,-0.104860,-0.054354,0.223776,0.136763,0.063101,0.058982,0.073662,0.077781,
o  ts-77-2,-0.105010,-0.060233,0.224778,0.136831,0.060225,0.056979,0.076606,0.079852,
o  ts-773-1,-0.056382,-0.006701,0.279698,0.243967,0.071513,0.065493,0.172454,0.178474,
o  ts-774-1,-0.089226,-0.041180,0.251859,0.181876,0.066247,0.061799,0.115629,0.120077,
o  ts-775-2,-0.182111,-0.133236,0.212559,0.047680,0.061090,0.057732,-0.013410,-0.010051,
o  ts-776-2,-0.052518,-0.002927,0.262071,0.229057,0.067971,0.062785,0.161087,0.166272,
o  ts-777-2,-0.092011,-0.040434,0.205966,0.130746,0.061562,0.057429,0.069184,0.073317,
o  ts-778-1,-0.083973,-0.032056,0.177736,0.109120,0.058106,0.054342,0.051013,0.054777,
o  ts-779-1,-0.096101,-0.048695,0.196568,0.116420,0.058130,0.055108,0.058289,0.061311,
o  ts-780-1,-0.088205,-0.042468,0.224219,0.153579,0.061981,0.058590,0.091598,0.094989,
o  ts-781-1,-0.041378,0.001928,0.280274,0.259117,0.068675,0.064251,0.190442,0.194866,
o  ts-782-1,-0.072440,-0.024211,0.251078,0.198174,0.067791,0.062981,0.130383,0.135193,
o  ts-78-2,-0.137766,-0.090622,0.196438,0.074584,0.057193,0.054448,0.017391,0.020136,
o  ts-783-1,-0.164924,-0.115245,0.211782,0.064388,0.062714,0.058943,0.001674,0.005445,
o  ts-784-2,-0.036245,0.013275,0.261520,0.244975,0.068496,0.063370,0.176480,0.181605,
o  ts-785-2,-0.052978,-0.005984,0.300123,0.266652,0.065935,0.061764,0.200718,0.204888,
o  ts-786-1,-0.045179,0.005441,0.271477,0.244630,0.063699,0.059734,0.180932,0.184896,
o  ts-787-2,-0.055518,-0.009829,0.290128,0.253674,0.064575,0.060752,0.189099,0.192922,
o  ts-788-1,-0.051326,-0.008285,0.317932,0.287270,0.068401,0.064144,0.218869,0.223125,
o  ts-789-1,0.002223,0.045071,0.373320,0.399229,0.076666,0.070618,0.322563,0.328611,
o  ts-790-1,-0.035247,0.009285,0.345496,0.332313,0.070807,0.066751,0.261506,0.265562,
o  ts-791-1,-0.126569,-0.076915,0.305178,0.199460,0.069826,0.064948,0.129635,0.134512,
o  ts-79-1,-0.232550,-0.181848,0.156679,-0.061493,0.054327,0.051549,-0.115819,-0.113042,
o  ts-792-1,0.007246,0.053893,0.355082,0.385101,0.074938,0.068955,0.310163,0.316146,
o  ts-793-1,-0.100039,-0.052999,0.216653,0.131583,0.055296,0.052503,0.076288,0.079081,
o  ts-794-1,-0.090777,-0.043071,0.188051,0.111080,0.053276,0.050395,0.057804,0.060684,
o  ts-795-2,-0.103567,-0.056120,0.206625,0.117580,0.053881,0.051430,0.063699,0.066150,
o  ts-796-2,-0.095922,-0.050415,0.234391,0.154533,0.057418,0.054739,0.097116,0.099794,
o  ts-797-1,-0.049889,-0.007295,0.290307,0.259235,0.064676,0.060700,0.194559,0.198535,
o  ts-798-1,-0.081336,-0.031295,0.260884,0.197836,0.064698,0.059919,0.133138,0.137918,
o  ts-799-2,-0.173760,-0.126188,0.221921,0.064269,0.058492,0.055208,0.005777,0.009061,
o  ts-800-2,-0.045367,0.004725,0.271641,0.244615,0.065281,0.060224,0.179333,0.184391,
o  ts-801-1,-0.160443,-0.112542,0.189166,0.042301,0.051339,0.048895,-0.009038,-0.006594,
o  ts-80-1,-0.102832,-0.056427,0.206998,0.120193,0.057601,0.054845,0.062592,0.065348,
o  ts-802-1,-0.153275,-0.106161,0.160826,0.019842,0.048104,0.046256,-0.028263,-0.026414,
o  ts-803-1,-0.157645,-0.110920,0.179171,0.034597,0.049370,0.047583,-0.014774,-0.012986,
o  ts-804-1,-0.151156,-0.104997,0.206714,0.070393,0.054035,0.051574,0.016359,0.018819,
o  ts-805-1,-0.105971,-0.062678,0.262832,0.174299,0.060611,0.057362,0.113689,0.116938,
o  ts-806-2,-0.139162,-0.092509,0.234240,0.111424,0.058048,0.054906,0.053376,0.056518,
o  ts-807-1,-0.237227,-0.189193,0.194289,-0.028103,0.054605,0.051949,-0.082708,-0.080052,
o  ts-808-1,-0.105011,-0.057166,0.244370,0.156058,0.060387,0.056546,0.095671,0.099511,
o  ts-809-2,-0.167272,-0.115831,0.151134,-0.002701,0.052843,0.049519,-0.055544,-0.052219,
o  ts-810-1,-0.160554,-0.108606,0.122874,-0.025622,0.048662,0.046461,-0.074284,-0.072082,
o  ts-811-1,-0.167866,-0.118226,0.140871,-0.014012,0.050122,0.048038,-0.064134,-0.062051,
o  ts-81-1,-0.138200,-0.091916,0.179383,0.055743,0.053018,0.051530,0.002725,0.004213,
o  ts-812-1,-0.161573,-0.112469,0.168554,0.021639,0.054628,0.051918,-0.032989,-0.030279,
o  ts-813-2,-0.115259,-0.065487,0.224551,0.126722,0.062329,0.058212,0.064393,0.068510,
o  ts-814-1,-0.145517,-0.098383,0.196589,0.067127,0.057672,0.054818,0.009455,0.012309,
o  ts-815-1,-0.240340,-0.187720,0.156705,-0.069146,0.055094,0.051930,-0.124240,-0.121076,
o  ts-816-1,-0.110177,-0.061322,0.206983,0.113018,0.058584,0.055387,0.054434,0.057631,
o  ts-817-1,-0.150736,-0.098890,0.150590,0.013484,0.052907,0.050273,-0.039423,-0.036789,
o  ts-818-1,-0.142970,-0.090699,0.122127,-0.008506,0.050241,0.047751,-0.058746,-0.056256,
o  ts-819-2,-0.150819,-0.100447,0.140162,0.002604,0.051366,0.049240,-0.048762,-0.046636,
o  ts-8-1,-0.106809,-0.060792,0.273242,0.184054,0.060838,0.057629,0.123216,0.126425,
o  ts-820-1,-0.144104,-0.094703,0.167864,0.038709,0.055949,0.053113,-0.017240,-0.014404,
o  ts-821-1,-0.095673,-0.051289,0.224885,0.146389,0.061163,0.057834,0.085227,0.088555,
o  ts-82-1,-0.135088,-0.088130,0.150782,0.029124,0.051460,0.049629,-0.022336,-0.020505,
o  ts-822-2,-0.129052,-0.082074,0.195924,0.083242,0.059012,0.056037,0.024231,0.027205,
o  ts-823-1,-0.221944,-0.169503,0.156104,-0.051114,0.056100,0.052983,-0.107214,-0.104098,
o  ts-824-1,-0.093717,-0.044688,0.206349,0.129099,0.059526,0.056303,0.069572,0.072795,
o  ts-825-2,-0.109565,-0.060491,0.244142,0.151283,0.059401,0.056075,0.091882,0.095208,
o  ts-826-2,-0.104626,-0.055922,0.216366,0.126867,0.055481,0.052859,0.071387,0.074008,
o  ts-827-2,-0.105551,-0.059426,0.234613,0.145119,0.056868,0.054254,0.088251,0.090865,
o  ts-828-1,-0.106270,-0.061336,0.261991,0.173679,0.061997,0.058581,0.111682,0.115098,
o  ts-829-2,-0.059927,-0.017899,0.318557,0.278884,0.067475,0.063399,0.211409,0.215485,
o  ts-830-1,-0.094507,-0.049087,0.289384,0.214479,0.066550,0.062230,0.147929,0.152249,
o  ts-831-1,-0.187604,-0.134463,0.249517,0.079855,0.063524,0.059151,0.016331,0.020704,
o  ts-83-1,-0.143828,-0.096538,0.169320,0.039716,0.052289,0.050811,-0.012572,-0.011094,
o  ts-832-1,-0.055120,-0.008943,0.299997,0.264408,0.066097,0.061969,0.198311,0.202439,
o  ts-833-1,-0.151338,-0.103251,0.160890,0.021661,0.047714,0.045895,-0.026053,-0.024235,
o  ts-834-1,-0.142593,-0.095261,0.132761,0.000779,0.043803,0.042634,-0.043024,-0.041855,
o  ts-835-2,-0.150547,-0.101480,0.150597,0.011763,0.046564,0.044869,-0.034801,-0.033106,
o  ts-836-1,-0.144379,-0.097112,0.178568,0.047337,0.050115,0.048126,-0.002778,-0.000790,
o  ts-837-1,-0.096463,-0.052554,0.234730,0.153973,0.056466,0.053737,0.097507,0.100236,
o  ts-838-1,-0.133232,-0.085238,0.205959,0.087610,0.055131,0.052166,0.032479,0.035444,
o  ts-839-1,-0.228335,-0.180391,0.166345,-0.048883,0.050311,0.048305,-0.099194,-0.097187,
o  ts-840-1,-0.098233,-0.050524,0.216461,0.133242,0.055813,0.052794,0.077429,0.080448,
o  ts-841-1,-0.161960,-0.113749,0.151444,0.002829,0.051581,0.049017,-0.048752,-0.046187,
o  ts-84-1,-0.137982,-0.090589,0.196758,0.074794,0.056941,0.054772,0.017853,0.020022,
o  ts-842-2,-0.159118,-0.107993,0.122982,-0.023953,0.049274,0.046831,-0.073227,-0.070784,
o  ts-843-1,-0.162945,-0.114956,0.141561,-0.008625,0.049296,0.047557,-0.057921,-0.056182,
o  ts-844-2,-0.156267,-0.108814,0.168971,0.027249,0.053891,0.051543,-0.026642,-0.024293,
o  ts-845-1,-0.109117,-0.064638,0.224757,0.132994,0.061700,0.057926,0.071294,0.075068,
o  ts-846-1,-0.140318,-0.094271,0.196633,0.072416,0.058411,0.054976,0.014005,0.017440,
o  ts-847-1,-0.237340,-0.185714,0.156741,-0.065983,0.055698,0.052321,-0.121681,-0.118305,
o  ts-848-1,-0.102788,-0.056793,0.207217,0.120495,0.058003,0.055095,0.062492,0.065400,
o  ts-849-2,-0.164904,-0.112853,0.113898,-0.037920,0.051986,0.049169,-0.089906,-0.087089,
o  ts-850-1,-0.153107,-0.100754,0.085805,-0.055692,0.048726,0.046261,-0.104418,-0.101953,
o  ts-851-1,-0.167351,-0.111369,0.103045,-0.051267,0.053031,0.049281,-0.104298,-0.100548,
o  ts-85-1,-0.090881,-0.046683,0.252571,0.180511,0.064688,0.061062,0.115824,0.119449,
o  ts-852-1,-0.158483,-0.109190,0.131089,-0.012904,0.055491,0.052215,-0.068395,-0.065119,
o  ts-853-2,-0.111490,-0.057465,0.186861,0.092792,0.064725,0.059116,0.028067,0.033676,
o  ts-854-2,-0.145823,-0.098110,0.159092,0.029127,0.058737,0.055153,-0.029610,-0.026026,
o  ts-855-2,-0.236578,-0.182731,0.119313,-0.102950,0.055957,0.052186,-0.158907,-0.155136,
o  ts-856-1,-0.107877,-0.058598,0.169636,0.077663,0.058450,0.055194,0.019213,0.022470,
o  ts-857-1,-0.145556,-0.096314,0.113066,-0.019016,0.053949,0.050789,-0.072965,-0.069805,
o  ts-858-2,-0.138761,-0.084794,0.084587,-0.042062,0.050310,0.047609,-0.092372,-0.089671,
o  ts-859-3,-0.155266,-0.101809,0.102710,-0.039468,0.052140,0.049540,-0.091608,-0.089008,
o  ts-860-2,-0.143054,-0.095316,0.130891,0.002269,0.055129,0.052394,-0.052861,-0.050126,
o  ts-861-1,-0.099466,-0.054049,0.187032,0.104544,0.061187,0.057838,0.043357,0.046706,
o  ts-86-1,-0.120754,-0.074560,0.224429,0.121147,0.060468,0.057773,0.060679,0.063374,
o  ts-862-1,-0.131048,-0.082638,0.158570,0.043526,0.059109,0.055793,-0.015582,-0.012267,
o  ts-863-3,-0.222466,-0.168057,0.117951,-0.089593,0.060110,0.054998,-0.149703,-0.144592,
o  ts-864-1,-0.093017,-0.042450,0.169023,0.092153,0.059536,0.056166,0.032617,0.035987,
o  ts-865-2,-0.109404,-0.062301,0.207250,0.113883,0.057280,0.054850,0.056603,0.059033,
o  ts-866-2,-0.105540,-0.053419,0.178625,0.088066,0.055994,0.053085,0.032071,0.034981,
o  ts-867-2,-0.117517,-0.071512,0.197195,0.095258,0.055904,0.053724,0.039354,0.041534,
o  ts-868-1,-0.110383,-0.064458,0.224489,0.131641,0.061286,0.058053,0.070355,0.073588,
o  ts-869-1,-0.062880,-0.018391,0.280532,0.237852,0.068508,0.063881,0.169344,0.173971,
o  ts-870-1,-0.096382,-0.049739,0.252183,0.174898,0.065470,0.061411,0.109428,0.113487,
o  ts-871-2,-0.185867,-0.136091,0.212515,0.043969,0.061077,0.057887,-0.017108,-0.013918,
o  ts-87-1,-0.214882,-0.165223,0.184455,-0.014434,0.057763,0.055028,-0.072197,-0.069462,
o  ts-872-2,-0.053519,-0.007283,0.262719,0.228397,0.066220,0.061861,0.162177,0.166536,
o  ts-873-2,-0.153062,-0.104687,0.123202,-0.018153,0.047756,0.045626,-0.065909,-0.063779,
o  ts-874-2,-0.149481,-0.097770,0.094864,-0.044074,0.045575,0.043501,-0.089649,-0.087575,
o  ts-875-1,-0.156508,-0.108151,0.112411,-0.032498,0.047358,0.045260,-0.079856,-0.077757,
o  ts-876-2,-0.150301,-0.102540,0.140134,0.003098,0.052034,0.049133,-0.048935,-0.046035,
o  ts-877-2,-0.099475,-0.054625,0.196583,0.112750,0.057811,0.054429,0.054939,0.058321,
o  ts-878-2,-0.133544,-0.086498,0.168335,0.049293,0.054605,0.051833,-0.005312,-0.002540,
o  ts-879-1,-0.225961,-0.176456,0.128454,-0.084561,0.052351,0.049205,-0.136912,-0.133766,
o  ts-880-3,-0.098320,-0.051685,0.178983,0.095202,0.054695,0.052082,0.040507,0.043120,
o  ts-881-1,-0.137603,-0.090294,0.150643,0.026668,0.052973,0.050282,-0.026305,-0.023614,
o  ts-882-1,-0.134219,-0.085459,0.122236,0.000377,0.050256,0.047848,-0.049879,-0.047471,
o  ts-88-2,-0.081882,-0.035888,0.234940,0.170593,0.061331,0.058303,0.109262,0.112290,
o  ts-883-1,-0.140509,-0.093002,0.140718,0.013270,0.050712,0.048879,-0.037442,-0.035609,
o  ts-884-1,-0.134075,-0.087012,0.168164,0.048936,0.055380,0.052837,-0.006444,-0.003901,
o  ts-885-1,-0.087275,-0.042815,0.223998,0.154354,0.063158,0.059132,0.091197,0.095222,
o  ts-886-1,-0.118334,-0.072300,0.195904,0.093911,0.059468,0.056037,0.034443,0.037874,
o  ts-887-1,-0.212385,-0.162393,0.155950,-0.041583,0.056660,0.053292,-0.098244,-0.094875,
o  ts-888-1,-0.080292,-0.033952,0.206425,0.142469,0.059358,0.056299,0.083110,0.086170,
o  ts-889-2,-0.140157,-0.089898,0.113190,-0.013732,0.052628,0.049985,-0.066359,-0.063717,
o  ts-890-2,-0.133860,-0.082269,0.084828,-0.037145,0.049703,0.047292,-0.086848,-0.084437,
o  ts-891-1,-0.141234,-0.091629,0.102524,-0.025572,0.052641,0.049740,-0.078213,-0.075312,
o  ts-89-1,-0.140841,-0.092436,0.141517,0.015193,0.054751,0.052159,-0.039559,-0.036966,
o  ts-892-2,-0.137670,-0.089734,0.130435,0.007432,0.056156,0.052967,-0.048724,-0.045535,
o  ts-893-1,-0.091217,-0.046315,0.186919,0.112718,0.061402,0.057859,0.051316,0.054859,
o  ts-894-2,-0.123094,-0.075554,0.158558,0.051450,0.059154,0.055751,-0.007704,-0.004301,
o  ts-895-2,-0.213466,-0.160884,0.118609,-0.080394,0.056461,0.052929,-0.136855,-0.133323,
o  ts-896-1,-0.084415,-0.035053,0.168901,0.100645,0.060011,0.056289,0.040634,0.044356,
o  ts-897-1,-0.125611,-0.074938,0.112202,0.000280,0.054474,0.051575,-0.054194,-0.051295,
o  ts-898-1,-0.116254,-0.064850,0.084148,-0.020029,0.050274,0.048128,-0.070303,-0.068158,
o  ts-899-1,-0.130009,-0.081276,0.102647,-0.014500,0.051179,0.049354,-0.065679,-0.063854,
o  ts-900-2,-0.123468,-0.075176,0.130234,0.021388,0.055878,0.053221,-0.034490,-0.031832,
o  ts-901-1,-0.076106,-0.030376,0.186221,0.127406,0.062709,0.058974,0.064697,0.068433,
o  ts-90-1,-0.141061,-0.089546,0.112877,-0.014796,0.052359,0.050010,-0.067154,-0.064806,
o  ts-902-1,-0.108466,-0.059950,0.157840,0.065612,0.060194,0.056733,0.005417,0.008879,
o  ts-903-2,-0.196813,-0.143064,0.117796,-0.064201,0.058200,0.054251,-0.122401,-0.118452,
o  ts-904-1,-0.068722,-0.019410,0.168221,0.115917,0.061022,0.057315,0.054895,0.058603,
o  ts-905-2,-0.087401,-0.041722,0.206215,0.135391,0.060115,0.056719,0.075275,0.078672,
o  ts-906-2,-0.083829,-0.035013,0.178030,0.109263,0.056096,0.053566,0.053167,0.055697,
o  ts-907-2,-0.094065,-0.047629,0.196422,0.118240,0.057338,0.054884,0.060902,0.063356,
o  ts-908-1,-0.087191,-0.041421,0.223700,0.154326,0.062568,0.059105,0.091758,0.095221,
o  ts-909-1,-0.039978,0.003793,0.280021,0.260361,0.068791,0.064396,0.191570,0.195965,
o  ts-910-1,-0.073797,-0.027019,0.251508,0.197010,0.066277,0.062182,0.130734,0.134828,
o  ts-911-1,-0.162543,-0.113494,0.211695,0.066763,0.062464,0.058956,0.004299,0.007808,
o  ts-91-1,-0.146546,-0.098395,0.131329,-0.001098,0.053197,0.051106,-0.054295,-0.052203,
o  ts-912-1,-0.031149,0.015110,0.262146,0.250372,0.066990,0.062570,0.183382,0.187803,
o  ts-913-1,-0.129007,-0.081229,0.122371,0.005332,0.049109,0.046865,-0.043777,-0.041533,
o  ts-914-1,-0.122551,-0.074467,0.093988,-0.017882,0.046600,0.044677,-0.064481,-0.062558,
o  ts-915-1,-0.132510,-0.084309,0.111246,-0.009126,0.050069,0.047375,-0.059194,-0.056501,
o  ts-916-1,-0.126422,-0.078790,0.139291,0.026435,0.053643,0.050401,-0.027208,-0.023966,
o  ts-917-2,-0.077436,-0.032722,0.195821,0.134268,0.059068,0.055516,0.075200,0.078752,
o  ts-918-2,-0.111463,-0.063954,0.167502,0.070831,0.056234,0.053170,0.014597,0.017660,
o  ts-919-1,-0.202954,-0.153516,0.127615,-0.062155,0.053046,0.050070,-0.115201,-0.112225,
o  ts-9-1,-0.169536,-0.121861,0.179985,0.024814,0.052707,0.050677,-0.027893,-0.025863,
o  ts-920-1,-0.075981,-0.029079,0.178193,0.117002,0.055989,0.053229,0.061013,0.063773,
o  ts-921-1,-0.100313,-0.052747,0.244777,0.161034,0.059717,0.056046,0.101316,0.104988,
o  ts-922-1,-0.097420,-0.049570,0.216432,0.134323,0.056590,0.053322,0.077734,0.081001,
o  ts-92-2,-0.139824,-0.092532,0.159020,0.035009,0.057649,0.054845,-0.022640,-0.019836,
o  ts-923-2,-0.101812,-0.054343,0.235065,0.149170,0.056324,0.054003,0.092846,0.095168,
o  ts-924-2,-0.094999,-0.048014,0.262473,0.185159,0.060912,0.057907,0.124247,0.127252,
o  ts-925-1,-0.048035,-0.004067,0.317986,0.290640,0.069585,0.064687,0.221056,0.225953,
o  ts-926-2,-0.081044,-0.034979,0.289852,0.228138,0.065282,0.061398,0.162856,0.166741,
o  ts-927-1,-0.176175,-0.127206,0.249929,0.091665,0.063651,0.059167,0.028014,0.032498,
o  ts-928-1,-0.044048,0.001507,0.300330,0.275710,0.065782,0.061814,0.209928,0.213896,
o  ts-929-1,-0.107116,-0.055159,0.206909,0.116189,0.059598,0.055897,0.056590,0.060292,
o  ts-930-1,-0.100126,-0.051113,0.178758,0.093496,0.055887,0.052936,0.037609,0.040560,
o  ts-931-2,-0.107098,-0.056740,0.196031,0.105329,0.059492,0.055799,0.045837,0.049531,
o  ts-93-1,-0.093932,-0.049225,0.215076,0.139649,0.064638,0.060814,0.075011,0.078835,
o  ts-932-2,-0.097959,-0.051342,0.224465,0.144095,0.062928,0.058594,0.081167,0.085501,
o  ts-933-2,-0.051799,-0.006648,0.280770,0.249157,0.068919,0.063909,0.180239,0.185248,
o  ts-934-1,-0.082447,-0.036940,0.252617,0.189052,0.065331,0.061178,0.123720,0.127874,
o  ts-935-1,-0.177592,-0.128868,0.212570,0.052256,0.061359,0.057816,-0.009103,-0.005559,
o  ts-936-1,-0.049411,0.000506,0.262457,0.232290,0.066927,0.062259,0.165363,0.170031,
o  ts-937-1,-0.087656,-0.037475,0.206198,0.135259,0.060954,0.057161,0.074305,0.078098,
o  ts-938-2,-0.084058,-0.035310,0.178511,0.109259,0.055517,0.053025,0.053742,0.056233,
o  ts-939-1,-0.089571,-0.039504,0.195397,0.122549,0.061094,0.057114,0.061454,0.065435,
o  ts-940-1,-0.085540,-0.038523,0.223978,0.156166,0.062365,0.058889,0.093800,0.097277,
o  ts-941-1,-0.035365,0.008965,0.280142,0.265230,0.070262,0.064969,0.194968,0.200261,
o  ts-94-1,-0.124998,-0.078222,0.186867,0.079095,0.060812,0.057733,0.018283,0.021362,
o  ts-942-2,-0.072007,-0.023323,0.251371,0.198863,0.067203,0.062758,0.131660,0.136105,
o  ts-943-1,-0.161241,-0.111731,0.211929,0.068235,0.062665,0.058933,0.005570,0.009302,
o  ts-944-1,-0.032973,0.015940,0.261834,0.248496,0.067953,0.063158,0.180543,0.185338,
o  ts-945-2,-0.050155,-0.004317,0.300024,0.269600,0.066619,0.062430,0.202981,0.207170,
o  ts-946-2,-0.043924,0.003617,0.272043,0.246251,0.062988,0.059319,0.183263,0.186932,
o  ts-947-2,-0.054554,-0.009224,0.290421,0.254792,0.063549,0.060358,0.191243,0.194434,
o  ts-948-1,-0.050076,-0.006521,0.317778,0.288411,0.068169,0.064201,0.220242,0.224210,
o  ts-949-2,-0.000226,0.043014,0.373937,0.397206,0.076192,0.070335,0.321014,0.326871,
o  ts-950-1,-0.037608,0.010339,0.344731,0.329868,0.074116,0.068617,0.255752,0.261251,
o  ts-951-1,-0.126447,-0.080776,0.305624,0.199715,0.068124,0.064092,0.131591,0.135623,
o  ts-952-1,0.005602,0.052405,0.355517,0.383830,0.074701,0.068905,0.309129,0.314925,
o  ts-95-2,-0.216288,-0.165080,0.146745,-0.053678,0.058443,0.055281,-0.112121,-0.108959,
o  ts-953-1,-0.093594,-0.045471,0.216215,0.137851,0.056635,0.053283,0.081216,0.084568,
o  ts-954-1,-0.087049,-0.039169,0.188349,0.114909,0.052288,0.049791,0.062621,0.065118,
o  ts-955-1,-0.092862,-0.043887,0.205982,0.127937,0.055359,0.052198,0.072578,0.075739,
o  ts-956-2,-0.088600,-0.042616,0.233907,0.161472,0.057661,0.054841,0.103811,0.106631,
o  ts-957-1,-0.042434,0.001239,0.289888,0.266345,0.065202,0.060897,0.201142,0.205447,
o  ts-958-2,-0.074635,-0.028134,0.261477,0.204688,0.062335,0.058621,0.142353,0.146067,
o  ts-959-1,-0.166947,-0.120063,0.221967,0.070984,0.057742,0.054740,0.013242,0.016244,
o  ts-960-2,-0.039963,0.006001,0.272021,0.250005,0.062761,0.058954,0.187244,0.191051,
o  ts-961-1,-0.154479,-0.106216,0.160550,0.018387,0.049016,0.046557,-0.030629,-0.028170,
o  ts-96-1,-0.085344,-0.038781,0.197027,0.129091,0.061605,0.058411,0.067486,0.070680,
o  ts-962-3,-0.143468,-0.093790,0.132114,-0.000352,0.045798,0.043750,-0.046150,-0.044102,
o  ts-963-1,-0.155577,-0.108659,0.150850,0.006952,0.046538,0.044883,-0.039586,-0.037930,
o  ts-964-1,-0.148898,-0.102611,0.178374,0.042897,0.051049,0.048849,-0.008152,-0.005951,
o  ts-965-1,-0.103082,-0.059547,0.234411,0.147398,0.057886,0.054765,0.089513,0.092633,
o  ts-966-1,-0.132849,-0.084577,0.205624,0.087842,0.055937,0.052647,0.031905,0.035195,
o  ts-967-1,-0.218844,-0.171790,0.166154,-0.039446,0.051199,0.048660,-0.090646,-0.088106,
o  ts-968-1,-0.098703,-0.047157,0.215751,0.132425,0.057673,0.053824,0.074752,0.078601,
o  ts-969-1,-0.156525,-0.104237,0.122635,-0.021807,0.049642,0.046802,-0.071448,-0.068609,
o  ts-970-1,-0.147955,-0.096906,0.094465,-0.042944,0.045229,0.043295,-0.088173,-0.086239,
o  ts-971-1,-0.159877,-0.106768,0.112803,-0.035665,0.047071,0.044849,-0.082736,-0.080514,
o  ts-97-1,-0.126326,-0.078010,0.140831,0.029308,0.055797,0.053333,-0.026489,-0.024025,
o  ts-972-3,-0.153814,-0.106674,0.141051,0.000114,0.050195,0.048217,-0.050081,-0.048102,
o  ts-973-2,-0.106819,-0.062501,0.197071,0.105781,0.057050,0.054093,0.048731,0.051688,
o  ts-974-2,-0.138149,-0.090199,0.168145,0.044649,0.054938,0.052140,-0.010289,-0.007491,
o  ts-975-1,-0.221735,-0.174217,0.129226,-0.080029,0.048925,0.047200,-0.128954,-0.127229,
o  ts-976-1,-0.098745,-0.050210,0.178683,0.094642,0.055306,0.052327,0.039335,0.042314,
o  ts-977-1,-0.139458,-0.087807,0.122177,-0.005090,0.050301,0.047630,-0.055391,-0.052720,
o  ts-978-1,-0.130007,-0.078880,0.093757,-0.025461,0.046678,0.044574,-0.072139,-0.070035,
o  ts-979-2,-0.144771,-0.096697,0.112718,-0.020637,0.047120,0.045503,-0.067758,-0.066141,
o  ts-980-1,-0.135657,-0.085027,0.139605,0.017409,0.053115,0.050288,-0.035706,-0.032879,
o  ts-981-2,-0.091028,-0.046266,0.196364,0.121113,0.058327,0.055182,0.062786,0.065931,
o  ts-982-1,-0.122426,-0.074032,0.167525,0.059999,0.056349,0.053255,0.003650,0.006745,
o  ts-98-2,-0.124152,-0.071332,0.112131,0.001637,0.053656,0.051136,-0.052019,-0.049499,
o  ts-983-2,-0.211571,-0.158231,0.127491,-0.070753,0.053876,0.050426,-0.124629,-0.121179,
o  ts-984-1,-0.081992,-0.031363,0.178186,0.111075,0.056867,0.053540,0.054208,0.057535,
o  ts-985-4,-0.104674,-0.055787,0.215895,0.126379,0.055747,0.052833,0.070632,0.073546,
o  ts-986-3,-0.096123,-0.044711,0.187565,0.105388,0.053957,0.050726,0.051432,0.054662,
o  ts-987-2,-0.108270,-0.063281,0.206445,0.112667,0.053629,0.051246,0.059038,0.061421,
o  ts-988-3,-0.101889,-0.057083,0.234047,0.148413,0.058495,0.055232,0.089918,0.093181,
o  ts-989-1,-0.054752,-0.012442,0.290107,0.254217,0.064801,0.060806,0.189416,0.193411,
