   GoodVibes v3.0.1 2023/07/27 15:12:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1613,-419.018086,0.137064,-418.870894,0.043926,0.043761,-418.914821,-418.914656,
o  ts_1614,-786.385964,0.128953,-786.247449,0.042887,0.042763,-786.290336,-786.290212,
o  ts_1615,-2900.389821,0.128449,-2900.251598,0.044123,0.043961,-2900.295721,-2900.295559,
o  ts_1616,-426.029908,0.130216,-425.890430,0.041845,0.041730,-425.932275,-425.932161,
o  ts_1617,-401.980563,0.142818,-401.828195,0.042765,0.042458,-401.870961,-401.870653,
o  ts_1618,-441.302369,0.169973,-441.121251,0.046083,0.045714,-441.167334,-441.166965,
o  ts_1619,-516.513319,0.174770,-516.326396,0.048774,0.048121,-516.375170,-516.374518,
o  ts_1620,-494.218883,0.141505,-494.066031,0.047233,0.046638,-494.113263,-494.112669,
o  ts_1621,-861.587798,0.133422,-861.443622,0.046094,0.045578,-861.489716,-861.489200,
o  ts_1622,-2975.591781,0.132906,-2975.447898,0.047318,0.046732,-2975.495216,-2975.494630,
o  ts_1623,-501.232151,0.134811,-501.086983,0.044749,0.044338,-501.131731,-501.131321,
o  ts_1624,-342.815159,0.127795,-342.679135,0.039164,0.039135,-342.718298,-342.718269,
o  ts_1625,-382.137272,0.154587,-381.972735,0.042730,0.042682,-382.015465,-382.015417,
o  ts_1626,-457.351369,0.159834,-457.180826,0.044984,0.044578,-457.225810,-457.225405,
o  ts_1627,-435.059367,0.126185,-434.923093,0.043680,0.043484,-434.966773,-434.966577,
o  ts_1628,-802.427172,0.118233,-802.299509,0.042334,0.042268,-802.341843,-802.341776,
o  ts_1629,-2916.430998,0.117688,-2916.303642,0.043621,0.043528,-2916.347263,-2916.347171,
o  ts_1630,-442.070438,0.119585,-441.941761,0.041198,0.041133,-441.982959,-441.982894,
o  ts_1631,-747.059366,0.102122,-746.949261,0.039792,0.039630,-746.989053,-746.988891,
o  ts_1632,-786.382589,0.129255,-786.243735,0.043160,0.042944,-786.286895,-786.286679,
o  ts_1633,-861.594885,0.134166,-861.450123,0.045958,0.045257,-861.496081,-861.495379,
o  ts_1634,-839.297080,0.100847,-839.186549,0.043899,0.043536,-839.230448,-839.230085,
o  ts_1635,-1206.667405,0.092860,-1206.565472,0.042703,0.042433,-1206.608174,-1206.607905,
o  ts_1636,-3320.671059,0.092275,-3320.569452,0.044085,0.043661,-3320.613537,-3320.613113,
o  ts_1637,-846.311703,0.094078,-846.208844,0.041719,0.041431,-846.250563,-846.250274,
o  ts_1638,-518.513452,0.190748,-518.311200,0.049446,0.047581,-518.360646,-518.358781,
o  ts_1639,-557.839072,0.217786,-557.608171,0.051968,0.050404,-557.660139,-557.658575,
o  ts_1641,-610.754770,0.189375,-610.552132,0.052969,0.051129,-610.605100,-610.603261,
o  ts_1642,-978.123770,0.181314,-977.929775,0.052011,0.050112,-977.981786,-977.979888,
o  ts_1643,-3092.127886,0.180739,-3091.934206,0.053402,0.051275,-3091.987608,-3091.985480,
o  ts_1644,-617.766839,0.182715,-617.571788,0.051246,0.049259,-617.623034,-617.621047,
o  ts_1645,-288.642612,0.130353,-288.503453,0.040075,0.039980,-288.543529,-288.543433,
o  ts_1646,-464.341757,0.193328,-464.136428,0.049560,0.048036,-464.185988,-464.184464,
o  ts_1647,-311.925291,0.168438,-311.746413,0.043893,0.043754,-311.790307,-311.790168,
o  ts_1648,-387.126428,0.172776,-386.941953,0.047360,0.046848,-386.989313,-386.988801,
o  ts_1649,-327.963327,0.157647,-327.795315,0.043620,0.043458,-327.838935,-327.838773,
o  ts_1650,-732.204351,0.132103,-732.062212,0.043970,0.043715,-732.106182,-732.105927,
o  ts_1651,-503.662034,0.220713,-503.427728,0.053155,0.051400,-503.480882,-503.479128,
o  ts_1652,-387.140113,0.173170,-386.955432,0.046812,0.046439,-387.002244,-387.001871,
o  ts_1653,-462.342402,0.177586,-462.152018,0.050364,0.049553,-462.202382,-462.201571,
o  ts_1654,-403.178930,0.162476,-403.005064,0.046396,0.046042,-403.051460,-403.051106,
o  ts_1655,-807.419894,0.136825,-807.271911,0.047038,0.046480,-807.318949,-807.318391,
o  ts_1656,-578.876396,0.225393,-578.636334,0.056034,0.053984,-578.692367,-578.690318,
o  ts_1657,-325.527367,0.112119,-325.406250,0.041095,0.040984,-325.447345,-325.447234,
o  ts_1658,-364.849559,0.140254,-364.698771,0.044748,0.044466,-364.743519,-364.743237,
o  ts_1659,-440.050405,0.144538,-439.894087,0.048162,0.047458,-439.942249,-439.941545,
o  ts_1660,-380.886944,0.129494,-380.747018,0.044380,0.044123,-380.791398,-380.791141,
o  ts_1661,-785.126148,0.103805,-785.012205,0.044827,0.044388,-785.057032,-785.056593,
o  ts_1662,-556.584862,0.192477,-556.378690,0.054082,0.052066,-556.432771,-556.430756,
o  ts_1663,-732.217847,0.132267,-732.075647,0.043621,0.043460,-732.119269,-732.119107,
o  ts_1664,-807.418829,0.136639,-807.271022,0.047030,0.046454,-807.318052,-807.317476,
o  ts_1665,-748.255535,0.121502,-748.124197,0.043279,0.043125,-748.167476,-748.167322,
o  ts_1666,-1152.495725,0.095838,-1152.390366,0.043663,0.043364,-1152.434029,-1152.433730,
o  ts_1667,-923.953887,0.184356,-923.756410,0.052965,0.051081,-923.809375,-923.807491,
o  ts_1668,-2806.899506,0.103504,-2806.787416,0.041263,0.041217,-2806.828679,-2806.828633,
o  ts_1669,-2846.221760,0.131641,-2846.079967,0.044961,0.044731,-2846.124929,-2846.124698,
o  ts_1670,-2921.422679,0.135899,-2921.275370,0.048415,0.047721,-2921.323785,-2921.323091,
o  ts_1671,-2862.259351,0.120786,-2862.128491,0.044659,0.044434,-2862.173150,-2862.172925,
o  ts_1672,-3266.499513,0.095357,-3266.394439,0.044940,0.044538,-3266.439379,-3266.438977,
o  ts_1673,-3037.957774,0.183735,-3037.760679,0.054359,0.052284,-3037.815039,-3037.812963,
o  ts_1674,-332.538150,0.105471,-332.424604,0.038705,0.038703,-332.463309,-332.463307,
